customer_id,age,gender,location,occupation,income,credit_score,kyc_status
2359,47,Female,Delhi,Business,95890.0,699,Verified
2360,38,Female,Pune,Salaried,156331.0,740,Verified
2361,48,Male,Hyderabad,Business,98618.0,683,Verified
2362,41,Female,Jaipur,Self-Employed,115090.0,759,Verified
2363,37,Female,Bengaluru,Self-Employed,55336.0,743,Verified
2364,54,Male,Ahmedabad,Self-Employed,262964.0,625,Verified
2365,21,Female,Kolkata,Farmer,180962.0,630,Verified
2366,45,Male,Chennai,Salaried,214431.0,707,Verified
2367,61,Female,Jaipur,Business,289021.0,766,Verified
2368,37,Female,Hyderabad,Self-Employed,81216.0,868,Pending
2369,41,Female,Lucknow,Retired,,735,Verified
2370,67,Female,Kolkata,Salaried,42749.0,795,Verified
2371,66,Male,Jaipur,Retired,876993.0,572,Verified
2372,68,Female,Pune,Salaried,121814.0,881,Verified
2373,49,Male,Hyderabad,Self-Employed,248510.0,761,Verified
2374,58,Male,Delhi,Salaried,63393.0,705,Verified
2375,53,Female,Chennai,Salaried,242276.0,696,Verified
2376,70,Female,Delhi,Self-Employed,406181.0,615,Verified
2377,51,Female,Bengaluru,Retired,128519.0,640,Verified
2378,53,Male,Lucknow,Retired,72655.0,872,Verified
2379,19,Female,Bengaluru,Farmer,122605.0,625,Verified
2380,32,Female,Chennai,Retired,35029.0,624,Verified
2381,51,Male,Kolkata,Retired,130257.0,650,Verified
2382,53,Male,Bengaluru,Salaried,218072.0,608,Verified
2383,23,Male,Lucknow,Farmer,130424.0,711,Verified
2384,56,Male,Mumbai,Self-Employed,112366.0,802,Verified
2385,59,Female,Mumbai,Self-Employed,182872.0,658,Verified
2386,68,Female,Jaipur,Business,191456.0,593,Verified
2387,68,Female,Jaipur,Farmer,49220.0,734,Verified
2388,71,Female,Hyderabad,Salaried,140547.0,705,Verified
2389,29,Male,Jaipur,Business,574693.0,795,Verified
2390,20,Female,Pune,Business,59814.0,671,Verified
2391,62,Male,Jaipur,Self-Employed,126595.0,687,Verified
2392,35,Female,Pune,Retired,427217.0,697,Verified
2393,57,Male,Jaipur,Salaried,258462.0,717,Verified
2394,38,Female,Delhi,Farmer,97925.0,676,Verified
2395,32,Male,Ahmedabad,Business,150796.0,662,Not Started
2396,50,Male,Pune,Salaried,133084.0,552,Verified
2397,52,Female,Kolkata,Self-Employed,85064.0,661,Pending
2398,43,Male,Hyderabad,Business,127446.0,770,Verified
2399,25,Female,Chennai,Business,112648.0,782,Verified
2400,53,Male,Pune,Self-Employed,142579.0,669,Verified
2401,65,Female,Bengaluru,Self-Employed,85048.0,820,Not Started
2402,47,Male,Ahmedabad,Self-Employed,61947.0,707,Verified
2403,40,Male,Delhi,Salaried,129992.0,596,Verified
2404,59,Male,Mumbai,Salaried,372902.0,569,Verified
2405,61,Male,Delhi,Salaried,139989.0,813,Verified
2406,31,Male,Jaipur,Retired,109212.0,678,Verified
2407,31,Male,Hyderabad,Business,209494.0,606,Verified
2408,19,Male,Ahmedabad,Salaried,121177.0,517,Verified
2409,72,Male,Bengaluru,Retired,408734.0,676,Pending
2410,54,Female,Pune,Business,132940.0,744,Pending
2411,22,Female,Delhi,Salaried,202865.0,650,Pending
2412,55,Male,Ahmedabad,Self-Employed,84731.0,620,Pending
2413,62,Female,Pune,Farmer,180206.0,663,Verified
2414,58,Female,Hyderabad,Salaried,,815,Not Started
2415,71,Male,Chennai,Farmer,128810.0,591,Verified
2416,64,Female,Mumbai,Salaried,98612.0,655,Pending
2417,31,Male,Hyderabad,Self-Employed,90870.0,812,Verified
2418,73,Male,Jaipur,Farmer,,752,Verified
2419,56,Male,Lucknow,Retired,194340.0,725,Verified
2420,42,Female,Chennai,Self-Employed,123464.0,654,Verified
2421,37,Female,Jaipur,Farmer,158318.0,712,Pending
2422,19,Male,Delhi,Farmer,130255.0,664,Verified
2423,56,Male,Chennai,Self-Employed,141367.0,636,Verified
2424,23,Female,Jaipur,Self-Employed,,618,Verified
2425,34,Male,Chennai,Self-Employed,134697.0,776,Verified
2426,42,Male,Hyderabad,Business,672545.0,704,Verified
2427,74,Female,Ahmedabad,Retired,160650.0,736,Verified
2428,45,Female,Mumbai,Salaried,196257.0,722,Verified
2429,19,Female,Mumbai,Farmer,173306.0,747,Verified
2430,52,Female,Jaipur,Salaried,,688,Not Started
2431,54,Female,Jaipur,Self-Employed,289640.0,669,Verified
2432,22,Male,Chennai,Retired,111893.0,640,Verified
2433,18,Male,Delhi,Retired,250956.0,589,Pending
2434,57,Male,Jaipur,Business,109041.0,614,Pending
2435,29,Female,Chennai,Self-Employed,74908.0,678,Not Started
2436,73,Female,Kolkata,Farmer,165916.0,573,Verified
2437,53,Male,Mumbai,Business,68679.0,592,Verified
2438,62,Female,Jaipur,Self-Employed,183760.0,798,Verified
2439,40,Male,Hyderabad,Business,65089.0,729,Verified
2440,64,Male,Bengaluru,Salaried,110040.0,671,Verified
2441,48,Female,Chennai,Self-Employed,56442.0,900,Verified
2442,28,Male,Mumbai,Farmer,725416.0,569,Verified
2443,27,Female,Jaipur,Farmer,49396.0,792,Pending
2444,20,Male,Ahmedabad,Self-Employed,134039.0,700,Not Started
2445,71,Female,Chennai,Business,,776,Verified
2446,31,Female,Delhi,Retired,248161.0,719,Verified
2447,33,Male,Jaipur,Self-Employed,222083.0,550,Verified
2448,27,Female,Chennai,Farmer,110157.0,718,Verified
2449,46,Male,Jaipur,Salaried,299735.0,738,Verified
2450,27,Male,Lucknow,Farmer,230507.0,523,Pending
2451,29,Male,Bengaluru,Retired,151354.0,875,Verified
2452,47,Female,Pune,Farmer,153945.0,736,Verified
2453,58,Male,Pune,Retired,111040.0,767,Verified
2454,18,Male,Lucknow,Self-Employed,77204.0,610,Verified
2455,22,Male,Chennai,Farmer,279929.0,768,Verified
2456,37,Male,Delhi,Business,292823.0,802,Verified
2457,25,Female,Jaipur,Business,78396.0,731,Pending
2458,60,Male,Chennai,Farmer,121507.0,709,Verified
2459,29,Male,Ahmedabad,Farmer,122265.0,634,Not Started
2460,18,Male,Delhi,Salaried,130667.0,691,Verified
2461,74,Male,Ahmedabad,Farmer,138493.0,666,Pending
2462,71,Female,Lucknow,Salaried,235182.0,758,Verified
2463,37,Male,Hyderabad,Salaried,85107.0,637,Verified
2464,45,Female,Pune,Salaried,80193.0,757,Verified
2465,74,Male,Pune,Salaried,279840.0,638,Verified
2466,60,Male,Jaipur,Self-Employed,100953.0,687,Verified
2467,54,Female,Bengaluru,Business,62454.0,762,Pending
2468,64,Male,Lucknow,Salaried,99600.0,650,Verified
2469,54,Female,Chennai,Business,109313.0,765,Not Started
2470,29,Female,Lucknow,Salaried,,757,Verified
2471,54,Male,Chennai,Business,232094.0,686,Verified
2472,66,Male,Lucknow,Farmer,265272.0,808,Verified
2473,66,Female,Hyderabad,Farmer,,716,Not Started
2474,73,Male,Kolkata,Business,235095.0,803,Verified
2475,61,Male,Bengaluru,Salaried,88181.0,862,Verified
2476,73,Male,Chennai,Self-Employed,118283.0,689,Pending
2477,45,Male,Bengaluru,Business,73574.0,764,Verified
2478,64,Female,Delhi,Retired,117443.0,655,Verified
2479,32,Male,Lucknow,Self-Employed,200880.0,622,Verified
2480,23,Male,Jaipur,Retired,144459.0,693,Verified
2481,61,Female,Mumbai,Business,292696.0,594,Verified
2482,37,Male,Delhi,Salaried,67181.0,630,Pending
2483,67,Male,Ahmedabad,Retired,179898.0,760,Pending
2484,31,Female,Pune,Business,63008.0,666,Verified
2485,19,Male,Mumbai,Self-Employed,140999.0,770,Verified
2486,26,Female,Hyderabad,Salaried,207773.0,735,Verified
2487,54,Female,Lucknow,Retired,117160.0,867,Verified
2488,37,Male,Kolkata,Business,185475.0,754,Verified
2489,43,Female,Hyderabad,Salaried,74919.0,804,Verified
2490,46,Male,Chennai,Salaried,49108.0,744,Verified
2491,18,Male,Mumbai,Farmer,186133.0,736,Verified
2492,72,Female,Pune,Salaried,379423.0,809,Verified
2493,52,Female,Jaipur,Business,73304.0,766,Pending
2494,23,Male,Kolkata,Self-Employed,277428.0,727,Verified
2495,54,Female,Bengaluru,Farmer,136770.0,727,Verified
2496,70,Female,Lucknow,Business,59789.0,755,Verified
2497,22,Female,Chennai,Business,67582.0,652,Verified
2498,50,Male,Lucknow,Business,134520.0,649,Verified
2499,66,Male,Hyderabad,Retired,104540.0,831,Verified
2500,68,Male,Mumbai,Retired,60612.0,868,Verified
2501,31,Female,Hyderabad,Self-Employed,48222.0,631,Verified
2502,29,Male,Mumbai,Business,80175.0,653,Pending
2503,59,Female,Jaipur,Retired,149685.0,807,Verified
2504,37,Male,Pune,Retired,132742.0,755,Verified
2505,70,Male,Bengaluru,Retired,98642.0,767,Verified
2506,67,Male,Jaipur,Self-Employed,150412.0,786,Verified
2507,41,Female,Delhi,Self-Employed,248703.0,689,Verified
2508,60,Male,Pune,Business,168801.0,738,Not Started
2509,51,Female,Jaipur,Farmer,123898.0,731,Verified
2510,42,Male,Kolkata,Business,232546.0,637,Verified
2511,67,Male,Lucknow,Retired,74914.0,736,Verified
2512,46,Male,Hyderabad,Retired,116430.0,815,Verified
2513,74,Male,Pune,Salaried,118107.0,681,Verified
2514,56,Male,Kolkata,Business,63439.0,722,Verified
2515,48,Male,Hyderabad,Retired,103578.0,727,Verified
2516,73,Male,Delhi,Retired,38370.0,685,Verified
2517,64,Male,Ahmedabad,Farmer,419705.0,767,Verified
2518,60,Female,Pune,Salaried,75929.0,652,Verified
2519,67,Female,Kolkata,Business,345127.0,823,Verified
2520,40,Male,Hyderabad,Self-Employed,136332.0,763,Verified
2521,61,Female,Hyderabad,Business,187010.0,630,Verified
2522,55,Female,Jaipur,Business,99381.0,854,Verified
2523,37,Male,Mumbai,Farmer,150958.0,724,Verified
2524,40,Female,Jaipur,Business,196869.0,648,Verified
2525,62,Female,Kolkata,Farmer,198537.0,803,Verified
2526,69,Male,Chennai,Farmer,212111.0,752,Verified
2527,33,Male,Lucknow,Retired,106831.0,559,Verified
2528,67,Female,Pune,Self-Employed,99886.0,665,Verified
2529,59,Female,Jaipur,Farmer,,733,Verified
2530,72,Male,Hyderabad,Salaried,182395.0,526,Verified
2531,25,Male,Hyderabad,Salaried,255104.0,717,Verified
2532,67,Male,Ahmedabad,Self-Employed,351368.0,723,Not Started
2533,38,Female,Pune,Farmer,160028.0,609,Verified
2534,18,Female,Ahmedabad,Self-Employed,84129.0,733,Pending
2535,72,Female,Lucknow,Retired,48134.0,710,Verified
2536,25,Male,Delhi,Salaried,248948.0,608,Verified
2537,46,Female,Jaipur,Business,45353.0,788,Verified
2538,49,Female,Bengaluru,Salaried,108623.0,781,Not Started
2539,55,Male,Kolkata,Farmer,116473.0,685,Verified
2540,22,Male,Kolkata,Self-Employed,127813.0,693,Verified
2541,64,Female,Delhi,Salaried,136146.0,771,Verified
2542,39,Female,Pune,Business,144768.0,692,Verified
2543,64,Male,Jaipur,Business,,545,Verified
2544,51,Female,Lucknow,Self-Employed,134429.0,751,Verified
2545,18,Male,Mumbai,Self-Employed,34970.0,640,Not Started
2546,72,Female,Ahmedabad,Salaried,,676,Verified
2547,72,Female,Delhi,Farmer,,833,Verified
2548,43,Male,Mumbai,Retired,36526.0,698,Verified
2549,60,Female,Ahmedabad,Business,81755.0,710,Verified
2550,27,Female,Delhi,Self-Employed,94651.0,753,Verified
2551,47,Male,Kolkata,Retired,272235.0,752,Verified
2552,67,Female,Kolkata,Retired,149939.0,631,Verified
2553,35,Male,Hyderabad,Retired,163843.0,704,Verified
2554,34,Male,Ahmedabad,Farmer,270691.0,713,Pending
2555,43,Male,Bengaluru,Self-Employed,125783.0,733,Verified
2556,25,Male,Lucknow,Business,209507.0,734,Verified
2557,64,Female,Chennai,Self-Employed,200851.0,900,Verified
2558,57,Male,Pune,Salaried,61582.0,610,Verified
2559,66,Female,Pune,Business,322478.0,793,Verified
2560,29,Female,Ahmedabad,Self-Employed,56830.0,810,Verified
2561,44,Male,Delhi,Business,231057.0,751,Verified
2562,25,Female,Delhi,Salaried,53624.0,654,Pending
2563,42,Male,Chennai,Business,191136.0,851,Verified
2564,63,Male,Lucknow,Retired,407236.0,523,Verified
2565,21,Male,Jaipur,Farmer,117267.0,651,Not Started
2566,50,Male,Lucknow,Salaried,114255.0,809,Verified
2567,18,Male,Jaipur,Business,192195.0,678,Verified
2568,36,Female,Chennai,Salaried,109356.0,845,Pending
2569,48,Male,Jaipur,Retired,396713.0,581,Verified
2570,33,Male,Bengaluru,Farmer,149539.0,615,Verified
2571,31,Female,Hyderabad,Salaried,109963.0,664,Verified
2572,70,Female,Lucknow,Retired,96358.0,745,Verified
2573,65,Female,Jaipur,Retired,76133.0,691,Pending
2574,22,Male,Kolkata,Retired,91432.0,668,Verified
2575,58,Female,Bengaluru,Business,107969.0,830,Verified
2576,43,Female,Lucknow,Self-Employed,99451.0,838,Pending
2577,45,Female,Jaipur,Salaried,89778.0,674,Verified
2578,19,Female,Kolkata,Self-Employed,,564,Verified
2579,67,Male,Chennai,Retired,71822.0,526,Pending
2580,23,Male,Chennai,Self-Employed,145507.0,730,Pending
2581,26,Male,Ahmedabad,Retired,190139.0,765,Verified
2582,50,Male,Pune,Retired,194476.0,715,Verified
2583,58,Female,Mumbai,Farmer,128648.0,703,Verified
2584,42,Male,Kolkata,Farmer,115333.0,641,Verified
2585,65,Female,Ahmedabad,Self-Employed,174718.0,765,Verified
2586,30,Female,Bengaluru,Salaried,,852,Verified
2587,26,Male,Jaipur,Self-Employed,114077.0,521,Verified
2588,70,Male,Lucknow,Salaried,52202.0,703,Verified
2589,30,Female,Delhi,Self-Employed,100634.0,627,Verified
2590,48,Female,Kolkata,Business,66975.0,583,Verified
2591,58,Male,Mumbai,Business,89295.0,613,Not Started
2592,28,Male,Delhi,Salaried,135935.0,742,Verified
2593,21,Female,Hyderabad,Farmer,165254.0,744,Verified
2594,51,Female,Mumbai,Salaried,387810.0,834,Verified
2595,55,Male,Ahmedabad,Self-Employed,96525.0,710,Verified
2596,63,Female,Mumbai,Retired,212092.0,560,Verified
2597,21,Male,Jaipur,Business,160104.0,689,Verified
2598,55,Male,Lucknow,Retired,,592,Verified
2599,36,Male,Bengaluru,Business,188290.0,607,Verified
2600,23,Male,Delhi,Self-Employed,72759.0,759,Verified
2601,51,Male,Mumbai,Business,47390.0,726,Verified
2602,35,Male,Jaipur,Salaried,160614.0,759,Verified
2603,30,Male,Chennai,Retired,97045.0,679,Not Started
2604,58,Male,Mumbai,Retired,73999.0,777,Pending
2605,40,Male,Mumbai,Self-Employed,62284.0,674,Pending
2606,36,Female,Pune,Retired,146765.0,804,Verified
2607,62,Male,Delhi,Self-Employed,329267.0,739,Verified
2608,28,Male,Pune,Farmer,104276.0,692,Verified
2609,18,Female,Pune,Salaried,189883.0,728,Verified
2610,41,Female,Lucknow,Business,125322.0,708,Verified
2611,71,Male,Jaipur,Business,61474.0,845,Verified
2612,24,Female,Pune,Business,207085.0,730,Verified
2613,42,Female,Mumbai,Farmer,69091.0,709,Verified
2614,38,Female,Ahmedabad,Salaried,134993.0,689,Verified
2615,32,Male,Ahmedabad,Retired,108563.0,781,Not Started
2616,18,Female,Chennai,Retired,227714.0,770,Verified
2617,29,Male,Ahmedabad,Salaried,70623.0,686,Verified
2618,24,Female,Chennai,Salaried,168472.0,611,Verified
2619,32,Female,Ahmedabad,Business,80509.0,633,Verified
2620,38,Male,Hyderabad,Retired,98060.0,694,Verified
2621,36,Female,Chennai,Salaried,15046.0,824,Pending
2622,46,Male,Kolkata,Retired,467549.0,688,Verified
2623,42,Female,Delhi,Salaried,,659,Verified
2624,50,Male,Delhi,Self-Employed,84086.0,560,Verified
2625,66,Male,Delhi,Business,67860.0,838,Verified
2626,49,Male,Jaipur,Salaried,98974.0,758,Verified
2627,66,Female,Lucknow,Farmer,204869.0,777,Verified
2628,52,Male,Bengaluru,Salaried,42820.0,791,Verified
2629,61,Male,Lucknow,Self-Employed,122400.0,695,Not Started
2630,55,Male,Chennai,Farmer,385534.0,717,Verified
2631,43,Female,Lucknow,Farmer,67483.0,836,Verified
2632,28,Female,Ahmedabad,Salaried,139837.0,725,Verified
2633,52,Male,Chennai,Self-Employed,499811.0,759,Verified
2634,25,Male,Lucknow,Farmer,194715.0,783,Verified
2635,63,Male,Lucknow,Business,143710.0,764,Verified
2636,31,Male,Pune,Business,180590.0,699,Verified
2637,27,Male,Hyderabad,Retired,104766.0,707,Verified
2638,19,Female,Jaipur,Retired,290622.0,776,Verified
2639,63,Male,Chennai,Self-Employed,104862.0,775,Verified
2640,26,Male,Bengaluru,Farmer,41130.0,809,Pending
2641,20,Male,Delhi,Business,105368.0,756,Verified
2642,38,Female,Mumbai,Business,74605.0,760,Verified
2643,43,Female,Kolkata,Self-Employed,112565.0,672,Verified
2644,25,Female,Lucknow,Farmer,114068.0,660,Verified
2645,65,Male,Delhi,Self-Employed,,776,Verified
2646,19,Male,Ahmedabad,Salaried,202233.0,661,Not Started
2647,23,Male,Kolkata,Business,156054.0,708,Verified
2648,45,Male,Hyderabad,Self-Employed,133017.0,827,Pending
2649,70,Male,Delhi,Self-Employed,70593.0,813,Verified
2650,46,Female,Pune,Salaried,36001.0,735,Verified
2651,43,Female,Delhi,Retired,142614.0,684,Verified
2652,42,Female,Hyderabad,Business,214654.0,699,Verified
2653,29,Male,Delhi,Self-Employed,124866.0,783,Verified
2654,22,Female,Lucknow,Business,96673.0,706,Verified
2655,51,Male,Delhi,Retired,176081.0,662,Verified
2656,65,Male,Pune,Self-Employed,126754.0,813,Pending
2657,54,Female,Jaipur,Salaried,366387.0,725,Verified
2658,32,Male,Hyderabad,Business,279187.0,660,Not Started
2659,61,Male,Pune,Salaried,236974.0,750,Pending
2660,53,Male,Chennai,Retired,209953.0,792,Verified
2661,32,Female,Delhi,Retired,61445.0,624,Verified
2662,60,Female,Bengaluru,Business,198352.0,692,Verified
2663,65,Male,Delhi,Retired,167008.0,689,Verified
2664,40,Female,Hyderabad,Farmer,191732.0,748,Pending
2665,23,Male,Kolkata,Business,179076.0,763,Verified
2666,63,Male,Pune,Farmer,174845.0,663,Verified
2667,67,Female,Bengaluru,Retired,673686.0,583,Verified
2668,61,Female,Chennai,Business,127298.0,797,Pending
2669,60,Female,Ahmedabad,Farmer,233702.0,614,Verified
2670,62,Male,Chennai,Retired,,733,Pending
2671,38,Female,Pune,Self-Employed,214140.0,698,Verified
2672,40,Female,Kolkata,Self-Employed,234121.0,723,Verified
2673,60,Female,Pune,Salaried,165820.0,850,Not Started
2674,72,Male,Mumbai,Self-Employed,362779.0,900,Pending
2675,33,Female,Bengaluru,Farmer,78389.0,571,Verified
2676,64,Female,Kolkata,Self-Employed,99476.0,793,Verified
2677,70,Male,Bengaluru,Business,151362.0,696,Verified
2678,32,Male,Pune,Business,226044.0,799,Verified
2679,42,Male,Jaipur,Business,148399.0,791,Verified
2680,53,Female,Bengaluru,Self-Employed,288213.0,829,Verified
2681,28,Female,Mumbai,Self-Employed,89589.0,734,Verified
2682,68,Female,Lucknow,Salaried,67215.0,634,Verified
2683,32,Female,Kolkata,Retired,160312.0,788,Verified
2684,21,Male,Mumbai,Salaried,127222.0,720,Verified
2685,38,Male,Mumbai,Farmer,184558.0,690,Pending
2686,30,Male,Ahmedabad,Business,131079.0,669,Verified
2687,39,Male,Jaipur,Self-Employed,108661.0,795,Verified
2688,36,Male,Delhi,Retired,127394.0,846,Verified
2689,51,Male,Jaipur,Retired,135579.0,608,Verified
2690,31,Male,Hyderabad,Self-Employed,110970.0,762,Verified
2691,21,Male,Ahmedabad,Salaried,117962.0,678,Verified
2692,65,Male,Pune,Retired,104594.0,585,Verified
2693,70,Male,Pune,Salaried,,722,Pending
2694,69,Male,Chennai,Self-Employed,149704.0,639,Verified
2695,63,Female,Delhi,Salaried,516098.0,575,Verified
2696,44,Female,Hyderabad,Business,146741.0,643,Pending
2697,46,Female,Bengaluru,Self-Employed,95749.0,622,Pending
2698,64,Male,Jaipur,Self-Employed,661593.0,655,Pending
2699,45,Female,Kolkata,Retired,170788.0,597,Verified
2700,52,Female,Mumbai,Retired,241367.0,676,Verified
2701,25,Female,Bengaluru,Retired,190092.0,649,Verified
2702,33,Male,Chennai,Business,193650.0,741,Verified
2703,59,Female,Jaipur,Business,183761.0,760,Verified
2704,53,Female,Kolkata,Farmer,68786.0,732,Verified
2705,47,Female,Chennai,Self-Employed,166129.0,689,Verified
2706,35,Female,Mumbai,Retired,60179.0,687,Verified
2707,19,Male,Ahmedabad,Self-Employed,120016.0,638,Verified
2708,66,Female,Delhi,Salaried,,640,Verified
2709,30,Male,Ahmedabad,Business,165129.0,769,Verified
2710,21,Female,Kolkata,Farmer,162832.0,560,Verified
2711,43,Male,Ahmedabad,Salaried,177849.0,703,Verified
2712,42,Male,Kolkata,Self-Employed,158321.0,682,Verified
2713,47,Male,Hyderabad,Business,92587.0,760,Verified
2714,28,Female,Hyderabad,Retired,113937.0,588,Pending
2715,24,Male,Lucknow,Salaried,231477.0,711,Verified
2716,48,Female,Lucknow,Business,252891.0,739,Verified
2717,61,Female,Ahmedabad,Self-Employed,66965.0,548,Verified
2718,27,Male,Pune,Self-Employed,53180.0,618,Pending
2719,56,Male,Ahmedabad,Salaried,86152.0,702,Verified
2720,30,Male,Ahmedabad,Salaried,249478.0,753,Verified
2721,48,Female,Pune,Salaried,276214.0,725,Verified
2722,24,Female,Delhi,Farmer,76510.0,757,Pending
2723,73,Male,Jaipur,Retired,160233.0,618,Verified
2724,66,Male,Pune,Business,400576.0,574,Verified
2725,59,Female,Kolkata,Self-Employed,170960.0,717,Verified
2726,59,Female,Jaipur,Self-Employed,312669.0,605,Verified
2727,73,Female,Mumbai,Retired,242616.0,636,Verified
2728,53,Female,Delhi,Salaried,77179.0,789,Verified
2729,37,Male,Mumbai,Salaried,118897.0,726,Verified
2730,21,Male,Lucknow,Self-Employed,136060.0,661,Verified
2731,71,Male,Bengaluru,Retired,141844.0,650,Verified
2732,24,Male,Hyderabad,Self-Employed,230913.0,762,Verified
2733,71,Male,Mumbai,Salaried,170282.0,728,Verified
2734,18,Male,Chennai,Business,22886.0,606,Pending
2735,61,Male,Ahmedabad,Salaried,60615.0,544,Verified
2736,73,Female,Kolkata,Business,35867.0,869,Verified
2737,62,Female,Mumbai,Farmer,148037.0,606,Verified
2738,59,Female,Mumbai,Retired,153936.0,754,Pending
2739,64,Female,Bengaluru,Farmer,157934.0,838,Verified
2740,30,Male,Lucknow,Salaried,74955.0,722,Verified
2741,72,Female,Ahmedabad,Retired,199683.0,658,Verified
2742,39,Male,Ahmedabad,Salaried,,588,Verified
2743,71,Female,Bengaluru,Retired,62750.0,587,Verified
2744,38,Male,Pune,Retired,55292.0,742,Pending
2745,39,Female,Bengaluru,Salaried,133242.0,833,Verified
2746,45,Male,Chennai,Salaried,390456.0,676,Verified
2747,26,Male,Jaipur,Retired,369478.0,662,Not Started
2748,43,Female,Chennai,Retired,186846.0,769,Verified
2749,26,Male,Bengaluru,Salaried,85991.0,651,Verified
2750,32,Female,Hyderabad,Salaried,226864.0,733,Verified
2751,27,Female,Pune,Self-Employed,101574.0,713,Verified
2752,41,Female,Hyderabad,Self-Employed,84078.0,675,Verified
2753,74,Female,Chennai,Self-Employed,36813.0,708,Verified
2754,59,Female,Ahmedabad,Farmer,141695.0,859,Verified
2755,25,Male,Chennai,Retired,91316.0,761,Verified
2756,41,Female,Delhi,Business,141189.0,802,Pending
2757,33,Female,Lucknow,Farmer,33536.0,631,Verified
2758,66,Female,Kolkata,Retired,147546.0,803,Verified
2759,43,Male,Delhi,Business,30987.0,764,Verified
2760,44,Female,Bengaluru,Self-Employed,255957.0,582,Verified
2761,54,Female,Mumbai,Business,182250.0,755,Verified
2762,21,Female,Hyderabad,Salaried,112736.0,666,Verified
2763,67,Male,Jaipur,Salaried,186770.0,578,Verified
2764,41,Male,Delhi,Retired,74099.0,721,Not Started
2765,36,Male,Pune,Farmer,139166.0,755,Verified
2766,53,Female,Hyderabad,Self-Employed,214672.0,722,Verified
2767,56,Female,Delhi,Retired,20815.0,700,Verified
2768,27,Male,Ahmedabad,Self-Employed,101892.0,681,Verified
2769,42,Male,Kolkata,Salaried,131454.0,900,Verified
2770,35,Male,Chennai,Farmer,118447.0,609,Not Started
2771,36,Male,Chennai,Farmer,319420.0,784,Verified
2772,53,Female,Delhi,Salaried,67891.0,711,Not Started
2773,27,Female,Bengaluru,Business,91794.0,637,Verified
2774,50,Male,Pune,Farmer,42213.0,705,Verified
2775,72,Female,Bengaluru,Business,329777.0,591,Verified
2776,67,Male,Hyderabad,Self-Employed,114947.0,659,Not Started
2777,22,Female,Lucknow,Farmer,102432.0,706,Verified
2778,64,Male,Kolkata,Salaried,129122.0,578,Verified
2779,66,Male,Kolkata,Business,195192.0,753,Verified
2780,52,Male,Chennai,Self-Employed,164131.0,628,Verified
2781,61,Female,Kolkata,Self-Employed,652607.0,586,Verified
2782,51,Female,Bengaluru,Farmer,174969.0,618,Verified
2783,50,Female,Pune,Farmer,100796.0,894,Verified
2784,72,Male,Pune,Retired,95148.0,541,Verified
2785,38,Male,Chennai,Retired,105276.0,747,Verified
2786,34,Male,Delhi,Farmer,54117.0,646,Verified
2787,39,Female,Pune,Retired,136478.0,680,Verified
2788,65,Male,Bengaluru,Salaried,213220.0,761,Verified
2789,54,Female,Mumbai,Salaried,92225.0,757,Verified
2790,32,Female,Delhi,Retired,82090.0,652,Verified
2791,52,Female,Lucknow,Farmer,330899.0,594,Verified
2792,45,Male,Jaipur,Salaried,56620.0,762,Verified
2793,24,Male,Ahmedabad,Self-Employed,38534.0,756,Verified
2794,49,Male,Kolkata,Farmer,66720.0,685,Verified
2795,28,Female,Kolkata,Business,52878.0,747,Verified
2796,27,Female,Mumbai,Business,168003.0,672,Verified
2797,26,Male,Delhi,Farmer,107321.0,639,Verified
2798,31,Male,Chennai,Retired,116796.0,710,Verified
2799,30,Female,Bengaluru,Salaried,266135.0,754,Verified
2800,74,Female,Mumbai,Salaried,88009.0,736,Verified
2801,42,Male,Ahmedabad,Farmer,212151.0,753,Verified
2802,19,Female,Pune,Self-Employed,,645,Verified
2803,52,Male,Chennai,Retired,101377.0,844,Verified
2804,24,Male,Jaipur,Self-Employed,207360.0,680,Verified
2805,38,Female,Chennai,Farmer,115256.0,699,Verified
2806,35,Female,Mumbai,Farmer,231992.0,597,Verified
2807,20,Female,Lucknow,Self-Employed,51902.0,693,Verified
2808,59,Male,Mumbai,Business,,755,Pending
2809,71,Female,Mumbai,Farmer,105371.0,774,Verified
2810,56,Male,Mumbai,Retired,78170.0,842,Verified
2811,58,Male,Chennai,Self-Employed,97731.0,754,Verified
2812,66,Female,Mumbai,Business,116808.0,733,Verified
2813,28,Male,Delhi,Self-Employed,205255.0,672,Verified
2814,56,Female,Chennai,Business,104339.0,653,Verified
2815,41,Female,Pune,Business,,792,Not Started
2816,63,Male,Delhi,Retired,107914.0,790,Pending
2817,36,Male,Ahmedabad,Farmer,83995.0,618,Verified
2818,21,Male,Pune,Business,76084.0,771,Pending
2819,43,Male,Jaipur,Farmer,50624.0,765,Verified
2820,55,Female,Kolkata,Retired,138925.0,615,Verified
2821,59,Female,Chennai,Farmer,94729.0,755,Verified
2822,49,Male,Kolkata,Salaried,237938.0,620,Verified
2823,56,Male,Chennai,Business,55914.0,503,Verified
2824,62,Female,Pune,Retired,96254.0,696,Verified
2825,63,Female,Jaipur,Self-Employed,395436.0,731,Verified
2826,53,Male,Bengaluru,Retired,75829.0,700,Verified
2827,57,Male,Bengaluru,Business,115622.0,900,Verified
2828,54,Female,Delhi,Retired,64247.0,742,Verified
2829,50,Male,Mumbai,Self-Employed,59334.0,722,Verified
2830,53,Male,Mumbai,Salaried,337185.0,746,Verified
