policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
4655,3247,Travel,9876.0,15039842,50,2024-11-19,2028-12-28,Online,Pol-Travel
4656,3477,Property,8310.0,2261463,53,2025-08-23,2029-12-30,Online,Pol-Property
4657,4184,Property,6113.0,3396084,56,2023-12-24,2028-07-30,Agent,Pol-Property
4658,2678,Health,9299.0,2342180,6,2023-07-16,2024-01-12,Partnership,Pol-Health
4659,4721,Motor,7959.0,3537455,5,2023-01-12,2023-06-11,Agent,Pol-Motor
4660,2925,Health,8108.0,24497133,55,2025-02-20,2029-08-28,Agent,Pol-Health
4661,3893,Motor,11460.0,1811547,33,2023-09-23,2026-06-09,Online,Pol-Motor
4662,2780,Motor,12787.0,4287814,6,2024-02-18,2024-08-16,Agent,Pol-Motor
4663,2463,Property,8729.0,10946738,34,2024-04-03,2027-01-18,Agent,Pol-Property
4664,455,Health,8502.0,4407381,5,2023-11-28,2024-04-26,Agent,Pol-Health
4665,3635,Motor,6781.0,7666450,48,2025-07-24,2029-07-03,Aggregator,Pol-Motor
4666,3247,Property,7832.0,3333668,58,2024-02-15,2028-11-20,Online,Pol-Property
4667,4305,Travel,10718.0,4895737,36,2025-08-18,2028-08-02,Bancassurance,Pol-Travel
4668,3385,Health,9387.0,4277436,13,2024-12-01,2025-12-26,Bancassurance,Pol-Health
4669,2419,Health,5590.0,4558446,28,2024-08-26,2026-12-14,Agent,Pol-Health
4670,2851,Motor,5443.0,15499501,7,2025-08-06,2026-03-04,Bancassurance,Pol-Motor
4671,2134,Travel,5359.0,3123012,57,2023-05-28,2028-02-01,Partnership,Pol-Travel
4672,4743,Motor,13023.0,7124081,9,2024-10-25,2025-07-22,Online,Pol-Motor
4673,2869,Crop,3197.0,12787344,26,2023-01-27,2025-03-17,Bancassurance,Pol-Crop
4674,3338,Travel,3723.0,8857283,33,2023-07-21,2026-04-06,Agent,Pol-Travel
4675,1722,Property,5392.0,4225698,55,2023-12-13,2028-06-19,Partnership,Pol-Property
4676,2027,Property,10688.0,18163254,23,2024-02-22,2026-01-12,Agent,Pol-Property
4677,1187,Health,6415.0,6232756,37,2023-12-28,2027-01-11,Bancassurance,Pol-Health
4678,1151,Crop,4850.0,11797227,56,2024-02-11,2028-09-17,Online,Pol-Crop
4679,2875,Property,8756.0,3350507,26,2023-01-16,2025-03-06,Partnership,Pol-Property
4680,4213,Motor,8984.0,9132562,52,2023-06-27,2027-10-04,Aggregator,Pol-Motor
4681,1430,Motor,10865.0,9873645,11,2024-06-19,2025-05-15,Online,Pol-Motor
4682,649,Health,14496.0,2704358,49,2023-11-16,2027-11-25,Aggregator,Pol-Health
4683,356,Crop,13572.0,18289662,13,2023-08-07,2024-08-31,Agent,Pol-Crop
4684,2824,Crop,9679.0,14889953,52,2024-11-29,2029-03-08,Bancassurance,Pol-Crop
4685,3386,Crop,7030.0,3317854,27,2025-03-15,2027-06-03,Online,Pol-Crop
4686,3967,Motor,9094.0,1508640,2,2023-03-17,2023-05-16,Agent,Pol-Motor
4687,3935,Health,5974.0,4594922,16,2024-09-01,2025-12-25,Aggregator,Pol-Health
4688,3935,Health,11447.0,4929478,51,2024-04-25,2028-07-03,Agent,Pol-Health
4689,1192,Health,5720.0,3135986,29,2024-11-27,2027-04-16,Agent,Pol-Health
4690,3484,Motor,5021.0,3531614,20,2023-12-20,2025-08-11,Online,Pol-Motor
4691,4165,Health,11792.0,11380014,32,2023-08-24,2026-04-10,Agent,Pol-Health
4692,267,Health,3567.0,22759788,23,2025-02-17,2027-01-08,Partnership,Pol-Health
4693,4911,Health,5438.0,10893521,9,2024-09-28,2025-06-25,Agent,Pol-Health
4694,1881,Health,9900.0,16626516,32,2023-08-13,2026-03-30,Partnership,Pol-Health
4695,1549,Health,7022.0,5414139,4,2024-06-23,2024-10-21,Agent,Pol-Health
4696,382,Motor,6879.0,1351524,50,2025-08-28,2029-10-06,Aggregator,Pol-Motor
4697,1636,Crop,4336.0,3281309,42,2025-01-12,2028-06-25,Online,Pol-Crop
4698,4470,Motor,4513.0,2810649,47,2023-04-05,2027-02-13,Online,Pol-Motor
4699,685,Property,6693.0,13075566,45,2023-08-10,2027-04-21,Agent,Pol-Property
4700,4602,Motor,3460.0,813655,48,2025-07-06,2029-06-15,Agent,Pol-Motor
4701,2285,Health,7298.0,6183424,10,2023-05-16,2024-03-11,Aggregator,Pol-Health
4702,3659,Crop,12941.0,4694564,4,2024-05-09,2024-09-06,Agent,Pol-Crop
4703,2373,Motor,12383.0,7461939,48,2023-07-05,2027-06-14,Online,Pol-Motor
4704,2638,Travel,9573.0,2283179,56,2023-09-16,2028-04-22,Aggregator,Pol-Travel
4705,4850,Motor,8069.0,15378953,11,2023-05-27,2024-04-21,Online,Pol-Motor
4706,1952,Motor,7036.0,6322647,2,2025-05-03,2025-07-02,Bancassurance,Pol-Motor
4707,1446,Crop,7542.0,1957435,28,2025-01-11,2027-05-01,Aggregator,Pol-Crop
4708,4828,Property,4795.0,2229330,12,2024-12-07,2025-12-02,Agent,Pol-Property
4709,21,Motor,5527.0,3660872,40,2025-02-28,2028-06-12,Online,Pol-Motor
4710,4401,Travel,3454.0,8718387,21,2023-09-26,2025-06-17,Aggregator,Pol-Travel
4711,3425,Health,11170.0,2719623,45,2024-09-16,2028-05-28,Online,Pol-Health
4712,4700,Motor,6961.0,9294093,34,2024-11-03,2027-08-20,Online,Pol-Motor
4713,1010,Crop,18073.0,5179927,56,2024-10-16,2029-05-23,Agent,Pol-Crop
4714,4541,Health,5618.0,20543436,34,2023-07-16,2026-05-01,Aggregator,Pol-Health
4715,1082,Motor,7304.0,3178565,36,2024-09-19,2027-09-04,Online,Pol-Motor
4716,2649,Crop,10081.0,5125745,50,2023-09-24,2027-11-02,Bancassurance,Pol-Crop
4717,4853,Property,8859.0,11873369,54,2025-03-12,2029-08-18,Online,Pol-Property
4718,4420,Health,7068.0,2526654,3,2023-12-16,2024-03-15,Online,Pol-Health
4719,2464,Crop,16304.0,2351306,39,2023-07-08,2026-09-20,Online,Pol-Crop
4720,3757,Crop,4825.0,1898474,6,2024-08-01,2025-01-28,Bancassurance,Pol-Crop
4721,2453,Motor,9762.0,9141096,1,2023-10-31,2023-11-30,Aggregator,Pol-Motor
4722,3995,Crop,6027.0,1467687,41,2024-05-21,2027-10-03,Aggregator,Pol-Crop
4723,3968,Motor,6889.0,6973961,12,2025-02-07,2026-02-02,Agent,Pol-Motor
4724,3742,Health,8236.0,2875098,39,2025-05-10,2028-07-23,Agent,Pol-Health
4725,3914,Travel,6928.0,2888860,1,2025-07-06,2025-08-05,Online,Pol-Travel
4726,3797,Property,6804.0,983742,20,2025-06-08,2027-01-29,Bancassurance,Pol-Property
4727,385,Motor,3674.0,4917834,36,2023-04-04,2026-03-19,Aggregator,Pol-Motor
4728,4105,Health,10970.0,2751715,38,2023-02-22,2026-04-07,Aggregator,Pol-Health
4729,2563,Health,3660.0,4434195,48,2023-06-19,2027-05-29,Partnership,Pol-Health
4730,2218,Motor,13945.0,4481728,47,2023-02-01,2026-12-12,Agent,Pol-Motor
4731,147,Crop,6993.0,25551352,3,2025-09-24,2025-12-23,Online,Pol-Crop
4732,3590,Crop,11117.0,2363482,50,2023-04-28,2027-06-06,Online,Pol-Crop
4733,1927,Property,2462.0,8483531,51,2025-07-18,2029-09-25,Online,Pol-Property
4734,3755,Health,7208.0,3951973,45,2025-06-25,2029-03-06,Partnership,Pol-Health
4735,80,Motor,7289.0,9110797,20,2023-08-26,2025-04-17,Online,Pol-Motor
4736,4900,Crop,4929.0,4563654,46,2024-10-09,2028-07-20,Online,Pol-Crop
4737,3538,Motor,10799.0,26674808,46,2024-04-07,2028-01-17,Agent,Pol-Motor
4738,1760,Motor,5545.0,5108224,8,2023-05-22,2024-01-17,Online,Pol-Motor
4739,978,Travel,4939.0,5903803,11,2023-02-07,2024-01-03,Aggregator,Pol-Travel
4740,4903,Crop,6236.0,15711811,44,2024-01-01,2027-08-13,Online,Pol-Crop
4741,2805,Health,11268.0,3900159,56,2023-07-09,2028-02-13,Bancassurance,Pol-Health
4742,1586,Motor,8285.0,13642670,1,2025-01-23,2025-02-22,Online,Pol-Motor
4743,4391,Motor,8738.0,15781775,30,2025-05-30,2027-11-16,Online,Pol-Motor
4744,1154,Health,10304.0,3272105,41,2024-02-17,2027-07-01,Aggregator,Pol-Health
4745,613,Health,6658.0,11124703,52,2025-08-26,2029-12-03,Online,Pol-Health
4746,2931,Property,11682.0,2271873,14,2023-10-03,2024-11-26,Online,Pol-Property
4747,1811,Property,8683.0,6512376,20,2023-10-28,2025-06-19,Online,Pol-Property
4748,3579,Health,10671.0,2987598,46,2024-01-16,2027-10-27,Agent,Pol-Health
4749,4165,Health,5167.0,5071807,30,2024-09-09,2027-02-26,Agent,Pol-Health
4750,4652,Property,7657.0,9989998,45,2024-07-29,2028-04-09,Agent,Pol-Property
4751,2957,Property,11230.0,14847773,12,2023-05-23,2024-05-17,Agent,Pol-Property
4752,4596,Travel,16673.0,659646,12,2024-08-09,2025-08-04,Agent,Pol-Travel
4753,3207,Crop,11765.0,2458862,52,2023-04-30,2027-08-07,Agent,Pol-Crop
4754,830,Motor,12013.0,18268044,39,2023-08-14,2026-10-27,Online,Pol-Motor
4755,4598,Travel,3639.0,5390340,2,2023-01-31,2023-04-01,Online,Pol-Travel
4756,974,Motor,6416.0,5238064,23,2025-05-10,2027-03-31,Agent,Pol-Motor
4757,3417,Travel,9696.0,13170535,58,2023-01-25,2027-10-31,Agent,Pol-Travel
4758,730,Property,3959.0,593961,11,2024-05-18,2025-04-13,Partnership,Pol-Property
4759,901,Health,8951.0,2199418,48,2024-12-15,2028-11-24,Aggregator,Pol-Health
4760,660,Motor,6222.0,13136842,13,2024-05-28,2025-06-22,Bancassurance,Pol-Motor
4761,761,Motor,6375.0,1187437,18,2024-07-06,2025-12-28,Agent,Pol-Motor
4762,332,Motor,7574.0,5566418,19,2025-04-19,2026-11-10,Agent,Pol-Motor
4763,959,Crop,8747.0,842911,27,2023-05-10,2025-07-28,Aggregator,Pol-Crop
4764,3492,Health,10565.0,3317802,11,2024-09-05,2025-08-01,Online,Pol-Health
4765,1759,Health,4278.0,14869031,53,2023-06-30,2027-11-06,Agent,Pol-Health
4766,4409,Travel,11760.0,1009968,30,2024-03-25,2026-09-11,Agent,Pol-Travel
4767,1856,Motor,10061.0,4042544,1,2024-12-12,2025-01-11,Agent,Pol-Motor
4768,3210,Property,6473.0,11976975,13,2023-08-11,2024-09-04,Online,Pol-Property
4769,355,Health,11805.0,2478457,59,2024-06-28,2029-05-03,Agent,Pol-Health
4770,2273,Motor,3184.0,7242304,8,2024-04-16,2024-12-12,Bancassurance,Pol-Motor
4771,4710,Crop,7963.0,27611975,22,2023-04-28,2025-02-16,Aggregator,Pol-Crop
4772,4195,Health,5550.0,10367284,20,2025-03-03,2026-10-24,Agent,Pol-Health
4773,4891,Motor,4348.0,6519405,14,2025-09-24,2026-11-18,Online,Pol-Motor
4774,2439,Health,3491.0,22849143,14,2024-01-20,2025-03-15,Online,Pol-Health
4775,3163,Crop,10055.0,6148204,16,2023-03-31,2024-07-23,Aggregator,Pol-Crop
4776,3881,Motor,9468.0,4778885,19,2024-01-01,2025-07-24,Aggregator,Pol-Motor
4777,204,Health,13351.0,2084971,39,2024-02-09,2027-04-24,Agent,Pol-Health
4778,3966,Property,10225.0,11578500,29,2024-12-27,2027-05-16,Partnership,Pol-Property
4779,1774,Crop,6330.0,33890783,38,2025-05-17,2028-06-30,Agent,Pol-Crop
4780,609,Property,28471.0,788284,9,2023-11-04,2024-07-31,Bancassurance,Pol-Property
4781,2681,Motor,12179.0,2528121,50,2023-03-01,2027-04-09,Agent,Pol-Motor
4782,1141,Health,4125.0,4995341,6,2024-07-13,2025-01-09,Online,Pol-Health
4783,4162,Property,6872.0,2453527,26,2025-04-14,2027-06-03,Online,Pol-Property
4784,2179,Motor,8212.0,11059010,49,2025-06-06,2029-06-15,Online,Pol-Motor
4785,4875,Health,6428.0,9402583,36,2024-05-31,2027-05-16,Aggregator,Pol-Health
4786,4997,Property,20471.0,7751418,20,2023-12-15,2025-08-06,Bancassurance,Pol-Property
4787,4924,Crop,6343.0,28150431,41,2023-01-27,2026-06-10,Agent,Pol-Crop
4788,739,Motor,6044.0,7212700,25,2024-06-23,2026-07-13,Bancassurance,Pol-Motor
4789,2701,Motor,10621.0,3322541,8,2025-06-28,2026-02-23,Agent,Pol-Motor
4790,3724,Health,7787.0,1915545,47,2023-12-30,2027-11-09,Online,Pol-Health
4791,658,Property,6561.0,8282944,40,2025-02-12,2028-05-27,Online,Pol-Property
4792,2727,Property,21653.0,1963019,27,2023-01-14,2025-04-03,Online,Pol-Property
4793,1110,Motor,15805.0,10507275,21,2023-10-02,2025-06-23,Bancassurance,Pol-Motor
4794,3213,Motor,3622.0,3503290,11,2024-01-20,2024-12-15,Online,Pol-Motor
4795,2165,Health,18704.0,857365,19,2023-09-05,2025-03-28,Aggregator,Pol-Health
4796,147,Crop,6705.0,13440943,13,2023-11-14,2024-12-08,Online,Pol-Crop
4797,4056,Property,12930.0,8999018,58,2023-01-29,2027-11-04,Aggregator,Pol-Property
4798,4632,Health,19754.0,11055597,47,2023-06-17,2027-04-27,Online,Pol-Health
4799,3230,Travel,10993.0,1331382,5,2023-09-04,2024-02-01,Partnership,Pol-Travel
4800,4515,Health,22941.0,17879759,26,2023-09-20,2025-11-08,Aggregator,Pol-Health
4801,2619,Health,11235.0,28678102,7,2023-03-25,2023-10-21,Aggregator,Pol-Health
4802,3601,Motor,10041.0,2236840,13,2024-11-14,2025-12-09,Aggregator,Pol-Motor
4803,3376,Travel,12145.0,7669105,48,2023-09-08,2027-08-18,Online,Pol-Travel
4804,3639,Health,3948.0,3790572,24,2023-11-26,2025-11-15,Agent,Pol-Health
4805,2318,Motor,6620.0,3722300,48,2025-05-19,2029-04-28,Bancassurance,Pol-Motor
4806,922,Motor,4292.0,6888098,24,2024-08-04,2026-07-25,Online,Pol-Motor
4807,4788,Motor,6707.0,3173987,34,2025-06-27,2028-04-12,Agent,Pol-Motor
4808,4908,Motor,9181.0,4616579,39,2024-08-11,2027-10-25,Agent,Pol-Motor
4809,3540,Motor,6812.0,32070527,4,2024-12-12,2025-04-11,Aggregator,Pol-Motor
4810,3891,Travel,6823.0,1692783,20,2023-12-17,2025-08-08,Agent,Pol-Travel
4811,4338,Motor,3721.0,7306795,13,2025-07-01,2026-07-26,Agent,Pol-Motor
4812,4030,Health,5641.0,42605678,57,2024-09-15,2029-05-22,Agent,Pol-Health
4813,2979,Motor,16883.0,5643088,55,2025-02-28,2029-09-05,Online,Pol-Motor
4814,1088,Property,5550.0,10287383,53,2024-08-16,2028-12-23,Agent,Pol-Property
4815,3167,Health,6172.0,2723984,30,2024-10-06,2027-03-25,Aggregator,Pol-Health
4816,2097,Motor,8239.0,2454519,37,2025-02-15,2028-03-01,Partnership,Pol-Motor
4817,2193,Crop,8827.0,1612871,23,2024-04-09,2026-02-28,Bancassurance,Pol-Crop
4818,917,Property,6847.0,5856546,44,2023-11-22,2027-07-04,Aggregator,Pol-Property
4819,4494,Travel,3648.0,28028827,13,2024-09-24,2025-10-19,Agent,Pol-Travel
4820,4867,Motor,9609.0,9562711,41,2025-08-06,2028-12-18,Agent,Pol-Motor
4821,4767,Health,19155.0,6285221,48,2023-03-10,2027-02-17,Agent,Pol-Health
4822,428,Travel,18359.0,3713505,38,2024-02-19,2027-04-04,Aggregator,Pol-Travel
4823,3089,Property,5122.0,3460542,58,2025-05-24,2030-02-27,Online,Pol-Property
4824,4177,Crop,8965.0,2541261,55,2024-11-16,2029-05-24,Aggregator,Pol-Crop
4825,2232,Health,25975.0,2831890,45,2023-05-11,2027-01-20,Online,Pol-Health
4826,709,Property,7318.0,8510727,14,2023-10-01,2024-11-24,Online,Pol-Property
4827,3664,Property,8328.0,48076901,36,2024-03-14,2027-02-27,Online,Pol-Property
4828,1982,Motor,3474.0,11727937,57,2025-05-28,2030-02-01,Agent,Pol-Motor
4829,1389,Health,12345.0,3393773,56,2023-01-19,2027-08-26,Agent,Pol-Health
4830,203,Property,8426.0,2705150,41,2023-07-09,2026-11-20,Agent,Pol-Property
4831,3303,Motor,4694.0,2543465,5,2023-09-27,2024-02-24,Agent,Pol-Motor
4832,4695,Motor,10370.0,42308467,11,2025-02-03,2025-12-30,Aggregator,Pol-Motor
4833,4102,Motor,11957.0,12256654,16,2023-12-05,2025-03-29,Online,Pol-Motor
4834,2405,Crop,5183.0,7807081,12,2024-10-19,2025-10-14,Online,Pol-Crop
4835,3521,Property,3195.0,15118281,17,2024-03-20,2025-08-12,Online,Pol-Property
4836,3218,Health,7860.0,10174450,31,2024-08-02,2027-02-18,Online,Pol-Health
4837,2103,Property,10366.0,763752,8,2025-03-18,2025-11-13,Online,Pol-Property
4838,147,Health,8379.0,2118722,12,2024-09-19,2025-09-14,Aggregator,Pol-Health
4839,4682,Crop,13082.0,15264968,8,2023-12-22,2024-08-18,Aggregator,Pol-Crop
4840,980,Motor,3115.0,38186442,13,2023-09-07,2024-10-01,Agent,Pol-Motor
4841,736,Property,4415.0,18015151,55,2024-05-20,2028-11-25,Agent,Pol-Property
4842,695,Motor,8191.0,5192797,23,2025-08-14,2027-07-05,Aggregator,Pol-Motor
4843,854,Motor,3365.0,8640273,5,2024-07-09,2024-12-06,Bancassurance,Pol-Motor
4844,248,Motor,5019.0,2302848,8,2023-06-15,2024-02-10,Bancassurance,Pol-Motor
4845,2180,Health,5633.0,7999530,3,2023-10-24,2024-01-22,Agent,Pol-Health
4846,4538,Crop,12189.0,6834444,43,2023-05-11,2026-11-21,Agent,Pol-Crop
4847,2304,Health,14090.0,5448436,5,2024-05-01,2024-09-28,Bancassurance,Pol-Health
4848,1410,Motor,10529.0,9952806,48,2024-06-09,2028-05-19,Online,Pol-Motor
4849,2553,Travel,18718.0,6264053,42,2023-10-03,2027-03-16,Partnership,Pol-Travel
4850,3772,Motor,14761.0,419806,42,2024-08-13,2028-01-25,Bancassurance,Pol-Motor
4851,2464,Travel,10884.0,3140645,25,2023-01-28,2025-02-16,Agent,Pol-Travel
4852,3738,Travel,10721.0,2940832,32,2023-03-17,2025-11-01,Agent,Pol-Travel
4853,986,Health,5469.0,4722556,16,2025-08-08,2026-12-01,Agent,Pol-Health
4854,4055,Motor,3650.0,7147545,11,2023-10-19,2024-09-13,Online,Pol-Motor
4855,3135,Health,5131.0,7899643,24,2025-01-11,2027-01-01,Online,Pol-Health
4856,4001,Crop,11168.0,4461113,41,2024-01-16,2027-05-30,Agent,Pol-Crop
4857,1933,Health,6269.0,4863949,24,2024-08-01,2026-07-22,Agent,Pol-Health
4858,1421,Motor,9953.0,649232,54,2025-07-20,2029-12-26,Bancassurance,Pol-Motor
4859,4897,Property,2939.0,14085196,39,2025-04-16,2028-06-29,Agent,Pol-Property
4860,123,Health,9537.0,6309504,46,2025-03-17,2028-12-26,Agent,Pol-Health
4861,2318,Motor,4781.0,4627223,46,2024-02-02,2027-11-13,Online,Pol-Motor
4862,686,Travel,5093.0,4116704,22,2025-06-10,2027-04-01,Agent,Pol-Travel
4863,1662,Travel,16866.0,1417916,18,2025-06-12,2026-12-04,Agent,Pol-Travel
4864,1921,Motor,21496.0,31859004,17,2023-05-25,2024-10-16,Agent,Pol-Motor
4865,2876,Motor,4286.0,3008847,1,2023-01-08,2023-02-07,Agent,Pol-Motor
4866,3633,Health,6533.0,1289292,12,2025-05-19,2026-05-14,Aggregator,Pol-Health
4867,4432,Motor,6892.0,4594253,23,2023-09-26,2025-08-16,Bancassurance,Pol-Motor
4868,4957,Motor,10600.0,5557284,8,2024-03-31,2024-11-26,Aggregator,Pol-Motor
4869,3901,Crop,5796.0,14858811,33,2025-04-03,2027-12-19,Agent,Pol-Crop
4870,2164,Travel,4902.0,4733499,12,2023-02-10,2024-02-05,Aggregator,Pol-Travel
4871,2839,Motor,8489.0,4279172,17,2025-08-05,2026-12-28,Aggregator,Pol-Motor
4872,3461,Property,7635.0,2705210,30,2024-03-10,2026-08-27,Aggregator,Pol-Property
4873,1920,Motor,11314.0,1401116,39,2023-11-29,2027-02-11,Aggregator,Pol-Motor
4874,2098,Motor,5212.0,1634357,43,2023-09-30,2027-04-12,Online,Pol-Motor
4875,1172,Motor,6618.0,8864833,13,2025-02-04,2026-03-01,Agent,Pol-Motor
4876,555,Motor,10814.0,8128589,21,2024-02-13,2025-11-04,Online,Pol-Motor
4877,3208,Health,7112.0,12851197,57,2023-03-16,2027-11-20,Aggregator,Pol-Health
4878,3290,Property,3167.0,4621245,9,2024-07-26,2025-04-22,Agent,Pol-Property
4879,4009,Health,16522.0,21008803,55,2023-08-28,2028-03-04,Partnership,Pol-Health
4880,4602,Health,7029.0,2347511,28,2023-02-03,2025-05-23,Aggregator,Pol-Health
4881,1817,Motor,7092.0,3636096,7,2024-05-19,2024-12-15,Online,Pol-Motor
4882,1878,Property,25942.0,4902823,18,2025-07-29,2027-01-20,Online,Pol-Property
4883,189,Motor,21085.0,4861484,50,2025-05-23,2029-07-01,Partnership,Pol-Motor
4884,1441,Motor,11790.0,2567762,42,2023-01-29,2026-07-12,Partnership,Pol-Motor
4885,1221,Motor,4259.0,2204306,59,2025-02-18,2029-12-24,Online,Pol-Motor
4886,2598,Motor,14583.0,649465,33,2023-02-09,2025-10-26,Agent,Pol-Motor
4887,2869,Health,3024.0,22100015,46,2024-07-06,2028-04-16,Agent,Pol-Health
4888,2062,Motor,7848.0,5469612,23,2024-03-25,2026-02-13,Online,Pol-Motor
4889,2908,Property,5813.0,3893313,53,2023-05-03,2027-09-09,Agent,Pol-Property
4890,1716,Crop,5163.0,2638886,1,2025-08-24,2025-09-23,Agent,Pol-Crop
4891,3536,Motor,8233.0,5854092,55,2024-03-14,2028-09-19,Aggregator,Pol-Motor
4892,612,Health,9962.0,4670117,39,2023-11-03,2027-01-16,Agent,Pol-Health
4893,2510,Health,10864.0,25587828,58,2025-04-23,2030-01-27,Bancassurance,Pol-Health
4894,2926,Travel,7039.0,3480313,19,2023-07-27,2025-02-16,Partnership,Pol-Travel
4895,284,Motor,6601.0,4062184,19,2024-11-01,2026-05-25,Agent,Pol-Motor
4896,2671,Health,11238.0,10719897,4,2024-04-12,2024-08-10,Agent,Pol-Health
4897,4095,Motor,11375.0,9788652,7,2024-04-07,2024-11-03,Aggregator,Pol-Motor
4898,1628,Health,7855.0,1822153,29,2025-06-28,2027-11-15,Bancassurance,Pol-Health
4899,1612,Motor,4756.0,8699025,48,2023-11-10,2027-10-20,Online,Pol-Motor
4900,717,Motor,3148.0,16027529,39,2025-06-23,2028-09-05,Aggregator,Pol-Motor
4901,4630,Motor,10196.0,19774005,11,2024-08-15,2025-07-11,Bancassurance,Pol-Motor
4902,682,Motor,11925.0,1779783,29,2025-02-04,2027-06-24,Aggregator,Pol-Motor
4903,3440,Motor,6625.0,5233003,8,2025-09-05,2026-05-03,Aggregator,Pol-Motor
4904,4257,Health,8836.0,2022636,45,2024-04-15,2027-12-26,Partnership,Pol-Health
4905,4270,Health,14186.0,11679283,9,2023-12-30,2024-09-25,Aggregator,Pol-Health
4906,1523,Health,20040.0,6192818,5,2025-07-30,2025-12-27,Agent,Pol-Health
4907,1360,Motor,6017.0,15897426,31,2023-10-14,2026-05-01,Bancassurance,Pol-Motor
4908,2074,Motor,7018.0,8721446,10,2025-06-09,2026-04-05,Agent,Pol-Motor
4909,1790,Crop,9201.0,2377927,43,2025-03-12,2028-09-22,Aggregator,Pol-Crop
4910,3576,Motor,3994.0,5802285,24,2023-06-20,2025-06-09,Aggregator,Pol-Motor
4911,3371,Crop,2510.0,2747721,17,2025-02-25,2026-07-20,Aggregator,Pol-Crop
4912,2485,Crop,3762.0,2050836,47,2023-02-05,2026-12-16,Aggregator,Pol-Crop
4913,1819,Motor,6390.0,3398167,11,2023-12-14,2024-11-08,Aggregator,Pol-Motor
4914,2059,Crop,5105.0,6406699,34,2023-09-14,2026-06-30,Agent,Pol-Crop
4915,2667,Health,4877.0,2256472,24,2024-03-23,2026-03-13,Bancassurance,Pol-Health
4916,1434,Health,7521.0,6019270,8,2023-12-11,2024-08-07,Aggregator,Pol-Health
4917,3406,Crop,7278.0,1600745,57,2023-09-28,2028-06-03,Agent,Pol-Crop
4918,3385,Health,5024.0,974446,44,2023-08-26,2027-04-07,Aggregator,Pol-Health
4919,3073,Property,3271.0,26865183,39,2025-05-22,2028-08-04,Agent,Pol-Property
4920,523,Health,8991.0,3734464,24,2025-09-05,2027-08-26,Partnership,Pol-Health
4921,1694,Property,12419.0,4492624,2,2024-09-10,2024-11-09,Agent,Pol-Property
4922,4184,Health,5382.0,3878726,8,2024-04-13,2024-12-09,Agent,Pol-Health
4923,2290,Motor,6049.0,8527498,31,2024-11-04,2027-05-23,Agent,Pol-Motor
4924,1156,Motor,11007.0,6236808,47,2025-04-03,2029-02-11,Agent,Pol-Motor
4925,598,Travel,12385.0,12020271,44,2023-02-06,2026-09-18,Partnership,Pol-Travel
4926,1646,Motor,5832.0,6939504,35,2023-07-29,2026-06-13,Partnership,Pol-Motor
4927,2159,Health,6961.0,5282521,58,2025-08-07,2030-05-13,Partnership,Pol-Health
4928,2337,Motor,15330.0,13385572,4,2024-11-18,2025-03-18,Agent,Pol-Motor
4929,1858,Motor,11368.0,3854153,12,2025-01-17,2026-01-12,Aggregator,Pol-Motor
4930,1715,Motor,4147.0,5134363,55,2024-01-25,2028-08-01,Online,Pol-Motor
4931,3739,Motor,3108.0,4296194,39,2025-06-25,2028-09-07,Aggregator,Pol-Motor
4932,4897,Health,6383.0,18471990,16,2024-04-29,2025-08-22,Online,Pol-Health
4933,2785,Crop,4524.0,7282634,22,2023-02-23,2024-12-14,Aggregator,Pol-Crop
4934,3177,Health,9264.0,5719435,17,2023-01-24,2024-06-17,Aggregator,Pol-Health
4935,203,Health,10475.0,759615,25,2025-02-01,2027-02-21,Partnership,Pol-Health
4936,2899,Health,8334.0,7436113,51,2023-09-18,2027-11-26,Aggregator,Pol-Health
4937,3573,Crop,4901.0,10137136,58,2023-04-23,2028-01-27,Agent,Pol-Crop
4938,1265,Health,3885.0,12294923,15,2023-08-30,2024-11-22,Agent,Pol-Health
4939,2460,Motor,10204.0,4494003,20,2024-04-01,2025-11-22,Online,Pol-Motor
4940,1238,Health,11097.0,9684251,31,2024-10-31,2027-05-19,Partnership,Pol-Health
4941,1555,Crop,12755.0,8125306,50,2025-04-22,2029-05-31,Online,Pol-Crop
4942,3743,Property,6342.0,867761,5,2023-08-20,2024-01-17,Online,Pol-Property
4943,53,Crop,7005.0,14794652,30,2024-12-16,2027-06-04,Agent,Pol-Crop
4944,3583,Motor,11000.0,4653143,54,2024-06-15,2028-11-21,Online,Pol-Motor
4945,3160,Travel,7375.0,6668467,59,2024-07-30,2029-06-04,Agent,Pol-Travel
4946,672,Motor,5507.0,3075591,54,2025-08-14,2030-01-20,Partnership,Pol-Motor
4947,4105,Motor,4820.0,10109729,27,2023-02-01,2025-04-21,Partnership,Pol-Motor
4948,691,Health,10501.0,7469282,46,2024-02-04,2027-11-15,Online,Pol-Health
4949,83,Motor,6336.0,1200385,14,2025-09-26,2026-11-20,Bancassurance,Pol-Motor
4950,4321,Health,5585.0,2908108,46,2023-08-29,2027-06-09,Bancassurance,Pol-Health
4951,3569,Crop,9183.0,19301540,17,2024-05-22,2025-10-14,Agent,Pol-Crop
4952,2478,Travel,5135.0,11048536,30,2023-02-10,2025-07-29,Agent,Pol-Travel
4953,1452,Health,5492.0,4004826,46,2024-04-02,2028-01-12,Online,Pol-Health
4954,2021,Health,7480.0,4049666,4,2023-01-09,2023-05-09,Online,Pol-Health
