claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
9851,6564,506,2024-08-25,Accident,53945,52081.0,Rejected,0,
9852,5790,970,2024-05-26,Accident,12018,10381.0,Settled,0,69.0
9853,6345,971,2025-01-21,Fire,212186,186705.0,Settled,0,94.0
9854,2840,2611,2024-01-13,Health,198201,205351.0,Settled,0,40.0
9855,4489,167,2024-05-06,Accident,558836,579007.0,Pending,0,
9856,6786,1604,2024-05-03,Health,40244,34817.0,Pending,0,
9857,2293,4142,2026-04-26,Accident,117498,114184.0,Pending,0,
9858,5345,346,2025-10-09,Theft,125678,107560.0,Settled,0,71.0
9859,9317,1062,2024-07-28,Accident,19542,20517.0,Pending,0,
9860,4456,546,2026-01-12,Theft,113640,114957.0,Settled,0,73.0
9861,9543,4981,2025-09-11,Natural Disaster,125611,110283.0,Settled,0,40.0
9862,4661,3893,2025-04-19,Health,110458,98697.0,Settled,0,115.0
9863,4182,3515,2024-08-04,Theft,3826,3284.0,Settled,0,27.0
9864,2219,3559,2024-12-17,Accident,11822,11760.0,Settled,0,46.0
9865,4674,3338,2024-11-27,Accident,328358,299712.0,Settled,0,104.0
9866,7804,4839,2024-09-18,Natural Disaster,453248,396176.0,Settled,0,14.0
9867,68,4368,2026-06-15,Accident,52615,51926.0,Settled,0,32.0
9868,3178,4060,2024-01-13,Natural Disaster,220013,213098.0,Settled,0,47.0
9869,8197,2892,2025-05-30,Natural Disaster,30993,32078.0,Rejected,0,
9870,6389,2129,2024-09-23,Accident,46084,42412.0,Rejected,0,
9871,8765,439,2025-11-06,Health,25756,25674.0,Pending,0,
9872,828,4270,2024-04-26,Accident,336782,292742.0,Settled,0,63.0
9873,5116,4812,2025-03-03,Natural Disaster,59119,60379.0,Pending,1,
9874,2025,4306,2025-04-05,Fire,34260,34004.0,Pending,0,
9875,8507,416,2024-09-10,Fire,139065,121439.0,Settled,0,56.0
9876,2895,1531,2026-01-16,Theft,77579,77396.0,Settled,0,78.0
9877,4423,4454,2024-08-04,Fire,47922,41068.0,Pending,0,
9878,2633,3326,2024-04-17,Health,74141,76852.0,Settled,0,102.0
9879,4466,3615,2024-11-05,Theft,93615,93923.0,Settled,0,66.0
9880,7684,4441,2025-09-01,Natural Disaster,79810,77289.0,Pending,0,
9881,7276,2113,2024-03-08,Accident,16675,16901.0,Pending,0,
9882,9351,99,2025-11-03,Fire,72902,62268.0,Settled,0,50.0
9883,6715,4310,2025-01-07,Theft,72942,65463.0,Settled,0,46.0
9884,4297,132,2026-04-27,Natural Disaster,24759,23916.0,Pending,0,
9885,2173,4214,2025-10-10,Theft,22597,20807.0,Settled,0,81.0
9886,4194,2616,2025-07-03,Natural Disaster,31072,26486.0,Settled,0,62.0
9887,3274,4452,2024-06-04,Health,58941,59357.0,Settled,1,36.0
9888,651,4428,2026-05-28,Accident,6034,5366.0,Pending,0,
9889,1673,942,2024-06-18,Theft,31870,33365.0,Settled,0,84.0
9890,7830,4137,2026-02-12,Accident,23161,20891.0,Rejected,0,
9891,9998,1173,2024-01-22,Accident,73427,64997.0,Pending,0,
9892,6355,566,2024-10-15,Fire,7980,7075.0,Settled,0,30.0
9893,4586,3817,2024-02-24,Health,33639,32676.0,Rejected,0,
9894,1501,3356,2024-10-25,Accident,55165,53405.0,Settled,0,116.0
9895,6013,4840,2026-01-27,Accident,50404,46583.0,Settled,0,65.0
9896,5345,346,2025-12-23,Health,16389,15059.0,Pending,0,
9897,9333,188,2025-04-20,Accident,59637,51434.0,Settled,0,84.0
9898,5391,526,2025-12-08,Accident,21448,21874.0,Settled,0,87.0
9899,6333,1058,2024-06-09,Health,47549,41986.0,Settled,1,57.0
9900,9837,4714,2026-03-18,Health,93697,98325.0,Settled,0,22.0
9901,5261,1990,2025-02-24,Accident,17620,16096.0,Settled,0,6.0
9902,2240,2507,2025-05-27,Accident,55030,55143.0,Pending,0,
9903,247,1178,2024-08-06,Fire,20682,18690.0,Rejected,0,
9904,2735,1741,2024-09-20,Accident,16841,14317.0,Settled,0,98.0
9905,3489,798,2026-02-06,Health,44204,40754.0,Pending,0,
9906,684,2959,2025-05-16,Accident,36919,32573.0,Settled,0,59.0
9907,3055,261,2025-07-23,Health,58816,50130.0,Settled,1,72.0
9908,5691,1718,2026-06-14,Accident,75159,72310.0,Settled,1,3.0
9909,9606,3202,2025-08-26,Health,21191,19407.0,Settled,0,20.0
9910,4958,2405,2025-08-22,Theft,16418,14028.0,Settled,0,76.0
9911,7515,941,2025-12-29,Natural Disaster,108382,104826.0,Settled,0,119.0
9912,7353,4154,2025-02-20,Health,48488,48902.0,Settled,0,45.0
9913,4756,974,2025-05-10,Health,69265,70204.0,Settled,1,32.0
9914,9298,2473,2024-01-30,Natural Disaster,22522,21373.0,Rejected,0,
9915,8397,2001,2026-05-24,Accident,58186,55120.0,Settled,0,68.0
9916,62,3992,2024-11-07,Fire,104920,100507.0,Settled,0,24.0
9917,377,2283,2025-04-13,Fire,75122,64407.0,Settled,0,81.0
9918,224,2247,2025-01-05,Natural Disaster,128424,131886.0,Settled,0,24.0
9919,7363,4742,2025-10-08,Health,51181,47420.0,Settled,0,83.0
9920,5025,969,2026-04-28,Health,19299,18871.0,Settled,0,23.0
9921,5449,26,2026-05-25,Natural Disaster,49922,49120.0,Pending,1,
9922,136,1369,2026-01-25,Theft,28351,29597.0,Settled,0,26.0
9923,8084,4133,2024-09-25,Health,272980,271596.0,Settled,0,57.0
9924,2712,2105,2024-07-25,Natural Disaster,64755,62354.0,Settled,0,75.0
9925,9321,2956,2025-01-09,Accident,44017,39362.0,Settled,0,101.0
9926,1395,2633,2025-03-28,Accident,33862,34672.0,Settled,0,84.0
9927,1781,1456,2026-04-30,Accident,31864,28827.0,Settled,0,43.0
9928,1192,844,2026-03-20,Health,245858,222889.0,Settled,0,34.0
9929,7928,4617,2026-01-10,Health,73267,67782.0,Pending,0,
9930,2020,4167,2024-09-24,Natural Disaster,115496,110447.0,Settled,0,67.0
9931,3986,972,2024-01-18,Accident,13236,12563.0,Settled,0,64.0
9932,614,1614,2025-03-06,Natural Disaster,194861,188357.0,Settled,0,103.0
9933,9687,1260,2025-05-09,Accident,98019,97491.0,Settled,0,69.0
9934,7877,1053,2025-06-15,Theft,18834,16292.0,Pending,0,
9935,2337,3269,2025-02-18,Accident,80295,75215.0,Settled,0,13.0
9936,112,4230,2025-01-15,Natural Disaster,35207,32051.0,Pending,0,
9937,5492,2198,2025-06-27,Natural Disaster,60423,51690.0,Pending,0,
9938,4430,448,2025-07-26,Health,82929,77114.0,Settled,0,89.0
9939,5729,1566,2025-09-13,Accident,50187,46011.0,Settled,0,42.0
9940,3189,766,2025-01-22,Health,14744,14922.0,Rejected,0,
9941,6021,4194,2025-05-13,Health,62105,58273.0,Settled,0,89.0
9942,2055,3785,2025-06-29,Accident,28309,24473.0,Settled,0,3.0
9943,7745,3604,2026-01-23,Accident,82389,80903.0,Settled,0,62.0
9944,6920,1391,2025-10-08,Health,47165,48232.0,Pending,0,
9945,5060,4504,2025-10-18,Accident,39936,37246.0,Settled,0,49.0
9946,3800,1544,2024-06-30,Accident,45888,47797.0,Settled,0,64.0
9947,88,2730,2024-12-02,Health,39973,41230.0,Settled,0,17.0
9948,8717,3523,2025-03-15,Fire,476911,432177.0,Pending,0,
9949,45,2676,2025-03-25,Natural Disaster,63455,65926.0,Settled,0,116.0
9950,7588,3791,2025-11-22,Natural Disaster,27790,27618.0,Settled,0,87.0
9951,925,3770,2026-03-23,Accident,345938,348662.0,Settled,0,18.0
9952,8708,2313,2024-02-25,Health,23115,22802.0,Settled,0,43.0
9953,861,2395,2024-04-09,Health,157834,136259.0,Settled,0,95.0
9954,1871,2596,2025-08-12,Accident,82535,86295.0,Settled,0,23.0
9955,2924,3900,2024-01-11,Natural Disaster,6158,5598.0,Settled,0,105.0
9956,1781,1456,2025-06-15,Accident,18726,16543.0,Settled,0,111.0
9957,3495,227,2024-09-12,Accident,123593,126592.0,Settled,0,21.0
9958,4113,59,2025-03-04,Accident,66429,65230.0,Settled,0,98.0
9959,9262,480,2024-03-27,Theft,109385,100312.0,Pending,0,
9960,4643,2164,2025-03-04,Natural Disaster,31570,29786.0,Pending,0,
9961,3430,1515,2025-01-26,Accident,22385,23221.0,Rejected,0,
9962,5638,2220,2025-07-07,Fire,9333,9025.0,Settled,0,30.0
9963,8790,4450,2026-04-23,Natural Disaster,118355,109510.0,Pending,0,
9964,5433,2742,2025-10-31,Natural Disaster,8315,8699.0,Settled,0,16.0
9965,7163,3517,2024-11-13,Health,70893,60914.0,Settled,0,111.0
9966,493,2767,2026-04-27,Theft,146869,137202.0,Settled,0,71.0
9967,9702,3296,2025-01-22,Health,125236,111975.0,Settled,0,50.0
9968,9789,575,2025-06-05,Health,52353,47844.0,Settled,0,98.0
9969,278,1697,2024-06-02,Health,169084,145219.0,Rejected,0,
9970,1210,2791,2024-11-04,Health,77561,74124.0,Settled,0,118.0
9971,5947,3884,2025-09-29,Natural Disaster,17601,15104.0,Settled,0,78.0
9972,3879,3257,2024-07-01,Theft,82251,76503.0,Rejected,0,
9973,7517,80,2025-08-25,Theft,134455,137444.0,Settled,0,31.0
9974,6677,4835,2026-03-20,Theft,97484,100060.0,Settled,0,107.0
9975,759,1289,2025-10-29,Fire,14719,14885.0,Settled,0,35.0
9976,6443,283,2024-06-10,Natural Disaster,6665,6625.0,Settled,0,19.0
9977,9682,3287,2024-08-30,Accident,36491,37445.0,Settled,0,52.0
9978,4442,2382,2024-05-02,Theft,29664,25730.0,Rejected,0,
9979,1593,637,2026-01-07,Accident,90128,88253.0,Settled,0,93.0
9980,3569,46,2024-08-09,Accident,35779,32654.0,Settled,0,68.0
9981,9349,4800,2025-02-23,Theft,114647,98471.0,Pending,0,
9982,9549,2182,2025-06-19,Theft,34220,30228.0,Settled,0,102.0
9983,9653,92,2025-07-11,Natural Disaster,81719,70756.0,Settled,0,65.0
9984,1,4252,2026-01-04,Theft,75382,66329.0,Settled,0,83.0
9985,7387,2227,2025-09-12,Natural Disaster,31665,31898.0,Pending,0,
9986,973,4643,2025-08-19,Natural Disaster,52088,52061.0,Settled,0,35.0
9987,9283,4749,2025-03-24,Accident,78876,67688.0,Pending,0,
9988,1659,4958,2025-02-09,Theft,39962,39141.0,Settled,0,98.0
9989,2296,2825,2024-10-26,Theft,37861,34353.0,Rejected,0,
9990,4625,2851,2024-05-05,Accident,5336,5243.0,Settled,0,15.0
9991,3923,4336,2024-12-27,Accident,194945,168144.0,Rejected,0,
9992,4520,598,2024-01-13,Theft,97769,96402.0,Settled,0,81.0
9993,3025,811,2024-10-08,Accident,35215,34284.0,Settled,0,32.0
9994,4852,3738,2026-04-28,Accident,78378,66859.0,Settled,0,56.0
9995,8314,3202,2024-09-24,Health,11494,10861.0,Settled,0,10.0
9996,8031,3942,2025-06-26,Accident,88758,82777.0,Settled,0,102.0
9997,8659,2817,2024-10-22,Accident,62831,56183.0,Settled,0,65.0
9998,9273,4847,2025-07-15,Accident,110032,103026.0,Pending,0,
9999,1328,126,2025-06-22,Accident,356350,351573.0,Settled,0,79.0
10000,9303,210,2026-06-01,Health,21439,22007.0,Settled,0,15.0
10001,919,3468,2025-11-21,Accident,24845,24589.0,Settled,0,58.0
10002,1860,683,2025-04-13,Accident,66619,57312.0,Settled,0,76.0
10003,9552,2778,2025-09-27,Theft,36091,35960.0,Settled,0,107.0
10004,2454,2449,2025-05-09,Accident,44512,40441.0,Settled,1,73.0
10005,3778,1462,2025-10-31,Natural Disaster,24236,22343.0,Settled,0,81.0
10006,2729,4084,2024-10-11,Accident,107903,106268.0,Settled,1,18.0
10007,5163,4584,2024-06-21,Health,138806,122408.0,Settled,0,52.0
10008,3474,4958,2024-04-19,Accident,21473,18618.0,Pending,0,
10009,7453,1179,2026-03-22,Natural Disaster,42793,38524.0,Settled,0,39.0
10010,2959,3907,2026-06-15,Theft,150328,155013.0,Settled,1,100.0
10011,725,1020,2024-11-13,Fire,52623,49523.0,Settled,0,117.0
10012,6358,385,2024-10-07,Theft,108247,106012.0,Rejected,0,
10013,5907,1216,2025-10-14,Health,13406,12456.0,Settled,0,69.0
10014,2219,3559,2025-08-23,Theft,70825,71287.0,Pending,0,
10015,4884,1441,2024-12-06,Accident,14931,14175.0,Pending,0,
10016,3968,1283,2025-10-01,Theft,115017,106973.0,Settled,0,109.0
10017,6184,3042,2025-03-25,Theft,425220,369119.0,Settled,0,50.0
10018,9041,3951,2024-12-08,Accident,77962,72630.0,Pending,0,
10019,7699,2123,2025-05-10,Fire,153252,154445.0,Pending,0,
10020,2790,253,2024-10-14,Accident,28229,28131.0,Settled,0,57.0
10021,5912,3750,2025-01-05,Accident,24431,24698.0,Rejected,0,
10022,7047,2710,2024-11-10,Health,54728,48983.0,Settled,0,70.0
10023,1281,3125,2025-07-13,Accident,141409,147513.0,Settled,0,4.0
10024,2108,3399,2024-12-28,Accident,14657,14456.0,Pending,0,
10025,7106,1361,2024-08-04,Natural Disaster,32899,32802.0,Settled,0,44.0
10026,3888,1234,2025-12-19,Health,37720,32310.0,Settled,0,67.0
10027,4938,1265,2026-03-13,Accident,11753,10424.0,Settled,0,7.0
10028,2900,2746,2026-05-29,Health,12836,12453.0,Settled,0,19.0
10029,8696,1889,2025-07-03,Health,68797,62167.0,Settled,0,21.0
10030,3171,2196,2026-05-09,Health,27594,27337.0,Pending,0,
10031,9223,3221,2024-12-06,Health,70091,70177.0,Pending,0,
10032,7765,767,2024-05-30,Natural Disaster,26179,23346.0,Settled,0,119.0
10033,3504,3701,2025-10-08,Accident,222005,204728.0,Settled,1,86.0
10034,9247,4240,2024-01-04,Theft,99955,103371.0,Settled,0,52.0
10035,6353,1593,2024-10-14,Accident,217098,224627.0,Settled,0,89.0
10036,3276,2415,2026-04-02,Fire,19854,20809.0,Settled,0,34.0
10037,8008,3857,2025-03-23,Natural Disaster,212533,218754.0,Settled,0,28.0
10038,1084,1847,2024-01-13,Health,23842,20485.0,Settled,1,34.0
10039,7392,2518,2025-09-03,Natural Disaster,28833,28705.0,Settled,1,51.0
10040,6223,3332,2025-12-21,Theft,30515,28297.0,Settled,0,99.0
10041,331,2642,2024-06-15,Health,61619,59309.0,Settled,0,109.0
10042,9785,4456,2024-09-13,Accident,38486,37755.0,Pending,0,
10043,5599,4450,2024-10-26,Accident,5924,5712.0,Rejected,0,
10044,6040,3582,2024-07-23,Accident,124590,110140.0,Settled,1,39.0
10045,6551,3543,2024-08-19,Accident,41265,35982.0,Settled,0,106.0
10046,92,3120,2024-05-24,Theft,11330,10102.0,Settled,0,95.0
10047,2935,699,2024-11-03,Natural Disaster,90314,81879.0,Settled,1,73.0
10048,9504,1641,2025-01-01,Health,156506,156085.0,Settled,0,85.0
10049,9699,4675,2026-02-13,Accident,94570,87527.0,Settled,0,81.0
10050,1780,4101,2025-02-04,Accident,51069,44364.0,Settled,0,74.0
10051,1098,1968,2025-10-03,Health,20641,18676.0,Settled,0,98.0
10052,4149,2048,2024-08-18,Natural Disaster,69432,59325.0,Settled,0,100.0
10053,643,863,2026-03-05,Accident,190823,194279.0,Settled,0,24.0
10054,2562,4071,2024-06-27,Health,244642,249271.0,Settled,1,26.0
10055,4198,1512,2026-01-19,Theft,57523,56202.0,Settled,0,67.0
10056,7011,2817,2026-02-05,Fire,108060,107524.0,Settled,0,95.0
10057,8927,2022,2026-06-07,Health,87275,87832.0,Settled,0,39.0
10058,8211,1738,2024-07-28,Accident,73283,70530.0,Pending,0,
10059,9107,1573,2026-02-13,Theft,40103,40544.0,Settled,0,93.0
10060,4757,3417,2026-06-06,Accident,200935,184188.0,Settled,0,96.0
10061,7963,4822,2024-01-29,Natural Disaster,35456,34515.0,Settled,0,33.0
10062,2548,4120,2026-05-26,Accident,28641,27547.0,Settled,0,23.0
10063,4735,80,2025-11-19,Health,44181,39477.0,Pending,0,
10064,7829,1736,2025-06-29,Fire,14643,14816.0,Settled,0,43.0
10065,5712,4197,2025-08-06,Accident,16750,14684.0,Settled,0,108.0
10066,8631,1953,2024-02-03,Accident,58280,53143.0,Pending,0,
10067,9757,1659,2025-06-12,Accident,266821,254518.0,Pending,0,
10068,2337,3269,2026-02-25,Fire,46070,44272.0,Rejected,0,
10069,4555,868,2025-03-10,Accident,28580,28667.0,Settled,0,115.0
10070,4362,3930,2026-03-08,Accident,50646,43765.0,Settled,0,74.0
10071,9621,3741,2024-03-17,Natural Disaster,46667,45943.0,Rejected,1,
10072,145,2258,2024-08-31,Fire,120192,115606.0,Settled,0,109.0
10073,5311,2179,2025-05-12,Theft,30902,27990.0,Rejected,0,
10074,3518,2223,2024-12-04,Accident,61608,64664.0,Settled,0,58.0
10075,2909,4728,2024-10-09,Fire,28504,29093.0,Settled,0,63.0
10076,6918,1797,2024-07-13,Health,74881,63846.0,Settled,0,102.0
10077,1674,3604,2024-04-24,Theft,32715,32688.0,Settled,0,76.0
10078,5934,3517,2024-04-05,Accident,44360,43496.0,Rejected,0,
10079,523,1800,2026-04-12,Natural Disaster,114437,108630.0,Settled,0,71.0
10080,8230,2651,2024-02-04,Natural Disaster,68776,71715.0,Settled,0,95.0
10081,6632,3040,2024-10-10,Fire,47724,45309.0,Settled,0,67.0
10082,7575,1774,2025-01-31,Theft,462439,422551.0,Settled,0,99.0
10083,8829,1743,2024-04-14,Health,29405,27205.0,Settled,0,30.0
10084,4896,2671,2026-01-08,Health,106994,109468.0,Settled,0,116.0
10085,3801,1406,2025-09-27,Natural Disaster,88643,77356.0,Settled,0,43.0
10086,3209,2969,2025-03-09,Theft,10803,9641.0,Rejected,0,
10087,7109,4354,2024-07-21,Theft,48355,43017.0,Settled,0,32.0
10088,7245,2845,2024-05-23,Theft,81052,81599.0,Settled,1,68.0
10089,3145,2426,2026-04-05,Health,16784,14828.0,Settled,0,106.0
10090,2063,3316,2024-09-15,Health,5354,4895.0,Settled,0,101.0
10091,1467,744,2024-05-18,Accident,45976,40919.0,Settled,0,40.0
10092,3029,512,2025-10-13,Fire,34951,31868.0,Settled,0,114.0
10093,8212,46,2025-12-20,Health,5010,4931.0,Settled,0,98.0
10094,747,3560,2024-11-04,Natural Disaster,131226,124282.0,Settled,0,114.0
10095,4804,3639,2026-01-09,Accident,79947,75194.0,Settled,0,111.0
10096,996,327,2025-10-16,Natural Disaster,22867,23687.0,Rejected,0,
10097,6107,2061,2025-10-22,Accident,41736,43204.0,Settled,0,64.0
10098,6710,2552,2024-04-01,Health,37464,32327.0,Pending,1,
10099,9101,132,2024-08-19,Theft,118607,109583.0,Settled,0,20.0
10100,4248,1897,2025-12-13,Accident,78590,75612.0,Settled,0,36.0
10101,3612,4201,2024-08-01,Fire,5835,5588.0,Settled,0,59.0
10102,9991,3118,2026-02-22,Theft,517970,508864.0,Settled,0,37.0
10103,17,2306,2025-08-10,Accident,31064,27007.0,Settled,0,83.0
10104,9907,4755,2024-05-07,Fire,22770,20756.0,Pending,0,
10105,1353,3398,2024-07-03,Accident,25507,22175.0,Settled,0,53.0
10106,7394,3049,2024-09-22,Accident,191865,201174.0,Settled,0,26.0
10107,9702,3296,2025-08-13,Natural Disaster,61097,54056.0,Settled,0,12.0
10108,3496,192,2025-12-10,Accident,30104,28995.0,Settled,0,52.0
10109,4770,2273,2024-02-29,Fire,194975,192786.0,Rejected,0,
10110,8818,3761,2025-05-04,Natural Disaster,108138,113329.0,Settled,0,20.0
10111,7814,2726,2025-07-09,Accident,154815,152814.0,Pending,0,
10112,6990,2081,2024-08-15,Accident,30079,28168.0,Settled,0,106.0
10113,7785,3498,2025-10-06,Health,5737,5323.0,Settled,0,71.0
10114,3142,2990,2025-07-01,Theft,60168,56493.0,Settled,0,72.0
10115,4829,1389,2026-06-07,Health,27362,27832.0,Settled,0,65.0
10116,6896,2381,2025-07-28,Health,59016,59302.0,Settled,0,38.0
10117,2478,4750,2024-05-13,Health,14443,14992.0,Settled,0,27.0
10118,2093,2182,2024-08-02,Health,45556,44663.0,Settled,0,14.0
10119,3496,192,2024-09-03,Health,55709,57610.0,Settled,0,108.0
10120,1970,1670,2024-11-24,Natural Disaster,33496,35118.0,Settled,0,68.0
10121,9781,875,2024-01-17,Fire,23039,22169.0,Pending,0,
10122,403,1640,2025-10-21,Health,219824,218762.0,Settled,0,104.0
10123,4331,3010,2024-10-18,Health,162936,145324.0,Pending,0,
10124,4476,3150,2024-01-26,Health,27824,29083.0,Settled,0,92.0
10125,8552,3387,2025-07-02,Accident,62969,58301.0,Settled,0,102.0
10126,3989,4685,2025-05-31,Natural Disaster,164675,163663.0,Settled,0,97.0
10127,1367,1925,2025-06-08,Health,92313,87788.0,Settled,0,98.0
10128,8889,3440,2024-07-19,Fire,15287,13159.0,Settled,0,98.0
10129,2863,238,2024-02-18,Health,25944,24000.0,Pending,0,
10130,6142,1521,2026-06-14,Fire,17148,17761.0,Settled,0,33.0
10131,5919,567,2024-06-20,Natural Disaster,82632,72401.0,Settled,0,19.0
10132,5611,422,2024-01-03,Theft,23706,21688.0,Settled,0,70.0
10133,7718,3429,2024-08-02,Accident,62621,56357.0,Settled,0,113.0
10134,2563,2277,2025-04-24,Health,17274,16358.0,Settled,0,20.0
10135,4067,1831,2025-09-25,Theft,46856,46692.0,Settled,0,4.0
10136,5551,288,2024-05-18,Health,135447,115824.0,Settled,0,7.0
10137,6077,1376,2026-01-15,Health,84078,76605.0,Settled,0,81.0
10138,9595,2042,2025-02-21,Theft,74520,71025.0,Pending,0,
10139,2207,4000,2024-11-18,Accident,3989,3681.0,Settled,0,57.0
10140,9045,1670,2025-12-22,Theft,56131,56706.0,Settled,0,91.0
10141,2151,2412,2024-03-17,Accident,90102,92028.0,Settled,0,37.0
10142,4401,131,2024-02-26,Natural Disaster,151482,131688.0,Settled,0,75.0
10143,6500,3030,2025-10-07,Theft,54031,51898.0,Settled,0,7.0
10144,2868,4238,2024-06-05,Health,38151,34473.0,Settled,0,62.0
10145,1781,1456,2024-03-13,Theft,67981,60074.0,Pending,0,
10146,995,193,2026-02-13,Accident,64063,64235.0,Settled,0,10.0
10147,8842,2773,2025-02-17,Accident,7358,7646.0,Settled,0,59.0
10148,7463,3396,2026-02-09,Health,20194,20676.0,Settled,0,80.0
10149,1661,4397,2025-09-18,Theft,104124,96739.0,Settled,0,58.0
10150,2222,3514,2024-09-08,Theft,62692,53785.0,Rejected,0,
10151,4044,4335,2024-12-11,Accident,35046,32148.0,Settled,1,66.0
10152,5553,4533,2024-01-21,Theft,35013,30548.0,Rejected,0,
10153,3590,1178,2024-12-25,Theft,69880,65243.0,Settled,0,19.0
10154,7093,305,2026-06-07,Accident,127128,122440.0,Settled,0,18.0
10155,4080,1610,2025-05-17,Health,18875,16138.0,Settled,0,37.0
10156,5619,4716,2025-06-20,Health,29841,28491.0,Pending,0,
10157,7460,4079,2025-11-13,Fire,129194,111142.0,Settled,1,77.0
10158,6775,297,2025-11-23,Health,30574,26078.0,Settled,0,91.0
10159,3606,2368,2024-11-11,Natural Disaster,56125,50528.0,Settled,0,9.0
10160,6391,4918,2025-05-23,Accident,8998,8975.0,Settled,0,98.0
10161,4470,3774,2025-08-22,Accident,62753,55676.0,Rejected,0,
10162,1312,940,2025-08-03,Theft,36108,35120.0,Settled,0,4.0
10163,7092,2333,2025-02-26,Theft,28739,27744.0,Settled,0,44.0
10164,9805,3575,2026-03-02,Natural Disaster,149213,142162.0,Rejected,0,
10165,9268,2004,2026-02-06,Accident,37278,38660.0,Settled,0,29.0
10166,2414,933,2024-08-07,Theft,12510,10706.0,Settled,0,95.0
10167,1340,1645,2026-04-15,Theft,39937,37381.0,Settled,0,12.0
10168,2079,581,2026-05-28,Fire,129126,123324.0,Settled,0,53.0
10169,5278,2776,2025-09-25,Health,52609,51278.0,Rejected,0,
10170,3662,1725,2024-09-21,Accident,231001,227877.0,Settled,0,84.0
10171,1687,2259,2025-07-16,Natural Disaster,18117,16227.0,Settled,0,105.0
10172,4580,4765,2026-05-05,Health,82798,83566.0,Rejected,0,
10173,2529,3961,2024-05-04,Health,28486,27291.0,Settled,1,9.0
10174,3612,4201,2025-09-18,Theft,6423,6235.0,Settled,0,75.0
10175,3240,1467,2025-05-07,Accident,18379,17310.0,Settled,0,21.0
10176,4073,1060,2025-12-28,Theft,10473,10820.0,Settled,0,44.0
10177,5978,4081,2024-10-11,Theft,34660,31483.0,Settled,0,5.0
10178,7959,2161,2026-02-25,Accident,27861,28842.0,Settled,0,104.0
10179,654,911,2026-01-20,Accident,65098,64427.0,Settled,0,58.0
10180,5061,185,2026-03-15,Theft,15998,16213.0,Settled,0,61.0
10181,1226,3239,2025-01-17,Theft,21018,20500.0,Pending,0,
10182,9850,3416,2024-11-30,Theft,57094,52004.0,Rejected,0,
10183,9992,4740,2025-01-23,Accident,68208,68333.0,Settled,0,104.0
10184,9933,4094,2024-04-13,Accident,74395,70191.0,Settled,0,30.0
10185,7353,4154,2025-11-12,Accident,6239,6165.0,Settled,0,6.0
10186,7856,3121,2025-03-28,Natural Disaster,157289,140387.0,Pending,0,
10187,4386,2601,2025-12-19,Accident,20031,17213.0,Settled,0,55.0
10188,4662,2780,2024-07-24,Accident,61575,60148.0,Settled,0,59.0
10189,1676,4369,2024-07-30,Theft,58376,59827.0,Settled,0,78.0
10190,3127,803,2024-05-02,Health,33175,33266.0,Settled,0,71.0
10191,4142,2358,2025-03-20,Health,51540,52700.0,Settled,0,49.0
10192,6817,4396,2025-06-24,Health,33708,28758.0,Settled,0,107.0
10193,8790,4450,2024-03-23,Accident,33158,33962.0,Settled,0,84.0
10194,695,7,2026-04-10,Theft,255446,236101.0,Settled,0,107.0
10195,4773,4891,2024-05-04,Natural Disaster,44218,38522.0,Settled,0,77.0
10196,3367,4671,2026-04-18,Accident,175245,175619.0,Settled,0,111.0
10197,215,174,2024-08-05,Natural Disaster,61816,59846.0,Pending,0,
10198,2617,2841,2024-11-19,Accident,170568,155468.0,Pending,0,
10199,4430,448,2026-05-03,Accident,66544,68426.0,Settled,0,63.0
10200,7393,3764,2026-05-23,Accident,30259,31178.0,Settled,0,24.0
10201,9489,2954,2025-05-10,Natural Disaster,45097,43443.0,Settled,1,97.0
10202,5647,1628,2024-04-07,Fire,55937,57854.0,Settled,0,33.0
10203,5497,3135,2024-05-01,Theft,88541,76310.0,Settled,0,91.0
10204,6525,477,2026-04-01,Natural Disaster,19959,17771.0,Settled,0,3.0
10205,8486,265,2025-07-21,Health,49999,49534.0,Settled,0,18.0
10206,3825,92,2025-01-27,Accident,79540,70671.0,Settled,0,117.0
10207,5982,2134,2024-03-25,Health,18691,18873.0,Settled,0,47.0
10208,9027,304,2024-06-21,Health,109119,98152.0,Settled,0,87.0
10209,867,4192,2024-09-09,Fire,35603,35509.0,Settled,0,14.0
10210,150,1624,2024-03-10,Accident,517890,529380.0,Settled,0,9.0
10211,9878,4850,2025-02-20,Health,22420,22724.0,Settled,0,88.0
10212,1372,3208,2026-05-17,Natural Disaster,162757,142897.0,Settled,0,56.0
10213,4549,867,2024-05-22,Accident,21456,21509.0,Settled,0,40.0
10214,5553,4533,2024-05-26,Theft,59287,60920.0,Settled,0,25.0
10215,5641,4663,2025-03-31,Natural Disaster,234481,214571.0,Settled,0,67.0
10216,9097,2471,2024-03-22,Health,10539,9928.0,Settled,0,46.0
10217,6810,2112,2024-06-23,Health,18145,19012.0,Settled,0,6.0
10218,395,769,2025-10-09,Health,8307,8645.0,Pending,0,
10219,4410,3506,2025-01-24,Health,68999,61133.0,Settled,0,50.0
10220,2720,57,2024-04-12,Theft,77360,72129.0,Pending,0,
10221,8790,4450,2024-07-09,Health,28751,29385.0,Settled,1,13.0
10222,7005,3117,2025-01-02,Theft,239679,246286.0,Pending,0,
