date,region,rainfall_mm,max_temp,min_temp,cyclone_event,wind_speed_kmph,flood_index
2022-06-14,Inland,6.5,28.6,22.3,0,14.1,0.43
2022-07-13,Inland,9.2,38.3,28.199999999999996,0,18.3,0.79
2022-01-04,Inland,6.6,21.2,13.2,0,23.9,0.91
2023-02-18,Inland,63.7,39.5,28.1,0,39.3,0.45
2023-07-25,Inland,6.4,21.8,14.8,0,35.5,0.43
2021-05-02,Urban,3.9,31.7,23.1,0,38.2,0.72
2021-01-25,Urban,2.1,28.2,20.6,1,185.1,0.58
2024-08-05,Mountain,1.8,24.1,14.200000000000001,0,37.3,0.99
2024-05-06,Urban,20.6,41.3,34.599999999999994,0,34.4,0.38
2023-01-17,Inland,3.3,40.7,31.400000000000002,0,24.2,0.63
2023-04-12,Inland,6.5,21.7,10.6,0,16.0,0.1
2020-09-04,Coastal,2.1,28.1,16.200000000000003,0,29.1,0.8
2021-10-28,Mountain,11.5,22.3,11.8,0,30.3,0.32
2023-03-15,Coastal,11.7,32.8,23.099999999999998,0,25.8,0.19
2024-06-10,Inland,21.3,24.7,17.7,0,15.0,0.02
2020-08-03,Coastal,16.4,39.8,30.4,0,20.8,0.59
2023-10-19,Coastal,0.5,20.4,14.2,0,20.2,0.68
2023-02-04,Mountain,1.8,31.3,22.700000000000003,0,33.1,0.08
2023-09-10,Inland,15.5,41.4,32.7,0,24.8,0.36
2024-01-12,Urban,1.2,22.3,10.4,0,20.0,0.64
2020-12-19,Mountain,2.9,34.1,26.400000000000002,0,7.3,0.06
2024-05-03,Inland,3.3,38.5,30.5,0,9.7,0.0
2023-09-01,Coastal,71.4,34.6,26.1,0,12.3,0.32
2023-09-03,Inland,4.6,30.4,21.299999999999997,0,36.3,0.7
2022-02-25,Mountain,3.1,32.6,22.8,0,13.8,0.08
2024-04-11,Coastal,7.0,24.5,13.5,0,36.3,0.89
2022-09-14,Urban,5.9,33.3,23.799999999999997,0,11.1,0.17
2024-01-21,Inland,1.0,29.4,19.299999999999997,0,34.1,0.21
2022-06-13,Coastal,0.6,36.7,26.200000000000003,0,5.7,0.26
2024-05-31,Mountain,6.2,24.6,13.400000000000002,0,26.9,0.78
2023-08-06,Mountain,4.9,23.4,12.299999999999999,0,19.9,0.13
2023-05-22,Mountain,94.0,26.2,16.2,0,36.6,0.51
2025-02-08,Coastal,11.7,40.5,31.4,0,19.2,0.61
2022-10-26,Inland,2.2,33.0,25.5,0,25.3,0.61
2022-07-03,Mountain,1.5,39.3,29.4,0,23.2,0.08
2025-05-23,Coastal,8.9,26.3,14.700000000000001,0,12.0,0.59
2021-02-11,Inland,1.7,21.1,11.8,0,29.8,0.3
2020-09-21,Mountain,32.0,31.8,24.0,0,13.6,0.57
2023-03-13,Coastal,7.8,28.3,21.0,0,8.0,0.02
2021-07-18,Mountain,11.8,36.1,25.6,0,35.1,0.8
2023-08-20,Mountain,7.0,39.6,33.6,0,18.6,0.36
2023-06-03,Urban,5.3,23.1,12.500000000000002,0,39.8,0.18
2021-04-09,Urban,1.7,28.6,19.900000000000002,0,36.5,0.8
2021-01-13,Coastal,16.2,41.9,30.099999999999998,0,23.1,0.93
2024-04-02,Mountain,1.6,32.2,21.700000000000003,0,25.0,0.67
2024-12-02,Urban,5.9,35.4,24.4,0,27.8,0.86
2024-10-04,Inland,19.9,41.9,32.599999999999994,0,27.7,0.45
2022-08-11,Urban,71.1,31.5,21.5,0,29.0,0.34
2020-09-23,Urban,2.2,24.7,18.299999999999997,0,26.6,0.06
2020-07-27,Inland,2.2,37.2,28.1,0,23.3,0.13
2025-05-06,Mountain,6.7,35.0,28.6,1,244.3,0.34
2021-10-26,Inland,3.9,39.1,32.2,0,33.6,0.54
2024-05-13,Mountain,35.5,28.9,17.299999999999997,0,11.0,0.31
2023-07-28,Urban,0.5,37.0,29.8,0,27.7,0.73
2023-12-09,Coastal,1.0,39.6,31.8,0,17.7,0.87
2023-09-11,Urban,3.7,35.4,29.299999999999997,0,29.5,0.43
2024-09-25,Coastal,22.0,27.8,20.3,0,35.7,0.12
2020-09-13,Inland,2.3,27.4,15.399999999999999,0,33.5,0.47
2024-02-04,Mountain,13.4,26.1,14.8,0,23.0,0.73
2025-01-12,Coastal,22.7,31.1,19.6,0,33.1,0.29
2020-07-14,Mountain,5.0,34.4,23.0,0,10.8,0.65
2022-12-26,Coastal,1.1,31.2,22.2,0,36.3,0.35
2023-08-27,Urban,1.2,22.6,13.700000000000001,0,8.7,0.95
2025-02-11,Coastal,8.4,29.6,21.6,0,15.5,0.2
2024-09-17,Urban,6.9,27.4,18.7,0,5.1,0.68
2020-04-21,Inland,2.1,37.9,26.599999999999998,0,32.6,0.97
2023-08-21,Urban,9.3,26.5,20.4,0,13.0,0.06
2025-03-10,Coastal,71.6,40.7,31.300000000000004,0,9.0,0.79
2023-10-07,Inland,0.4,27.0,15.7,0,8.6,0.43
2023-08-12,Mountain,19.0,21.7,11.899999999999999,0,16.2,0.71
2022-07-08,Urban,1.6,25.7,19.4,0,17.5,0.03
2021-06-17,Inland,2.8,28.1,18.700000000000003,0,11.4,0.88
2022-11-01,Inland,16.1,29.9,19.5,0,13.1,0.05
2023-03-24,Mountain,13.6,38.3,29.4,0,11.8,0.28
2020-02-09,Inland,6.0,24.9,17.599999999999998,0,19.1,0.97
2023-09-10,Urban,5.9,21.0,9.5,0,34.1,0.42
2023-06-03,Inland,3.8,31.7,19.9,0,12.3,0.22
2021-10-12,Coastal,1.5,23.5,15.2,0,28.8,0.19
2023-10-31,Inland,5.4,39.8,30.9,0,22.4,0.86
2021-08-10,Coastal,27.0,37.6,26.900000000000002,0,32.1,0.93
2024-02-28,Mountain,0.8,30.0,18.5,0,6.3,0.04
2024-01-14,Urban,2.6,30.0,23.1,0,29.2,0.96
2023-04-19,Urban,6.7,31.7,24.799999999999997,0,26.5,0.84
2024-03-08,Urban,1.3,34.2,25.200000000000003,0,39.7,0.41
2024-10-30,Coastal,0.7,28.3,21.4,0,24.4,0.55
2021-02-12,Urban,1.3,27.6,18.8,0,21.1,0.72
2024-11-09,Inland,5.4,23.0,13.9,0,29.2,0.58
2020-02-09,Inland,2.0,38.8,28.999999999999996,0,13.4,0.83
2023-06-04,Inland,1.5,25.8,15.3,0,32.5,0.68
2021-11-12,Mountain,2.7,25.7,14.5,0,10.6,0.81
2020-12-23,Inland,1.6,29.4,21.7,0,26.4,0.52
2024-09-25,Urban,22.0,36.2,28.1,0,7.8,0.41
2020-11-13,Urban,0.8,25.6,19.0,0,27.8,0.92
2025-03-30,Mountain,6.6,27.3,15.700000000000001,0,29.6,0.17
2021-06-01,Inland,7.3,23.7,14.2,0,36.2,0.92
2021-07-18,Mountain,25.8,28.2,22.0,0,5.1,0.56
2022-08-27,Inland,28.5,27.4,20.7,0,30.7,0.47
2021-03-07,Mountain,4.1,38.6,31.0,0,7.2,0.97
2022-04-15,Coastal,16.3,37.3,26.099999999999998,0,14.7,0.86
2024-09-22,Inland,1.7,41.1,29.8,0,15.8,0.37
2024-02-09,Urban,12.3,30.1,23.6,0,18.2,0.52
2020-09-12,Inland,2.8,34.2,25.300000000000004,0,39.7,0.24
2020-12-02,Inland,16.8,28.5,21.3,0,39.0,0.43
2024-06-22,Coastal,5.3,29.7,18.4,0,25.8,0.37
2020-01-27,Coastal,8.4,32.6,21.400000000000002,0,6.5,0.81
2024-05-15,Inland,4.2,40.9,31.9,0,13.2,0.47
2023-04-11,Inland,1.1,23.8,15.3,0,29.3,0.3
2023-08-04,Urban,4.3,22.8,15.600000000000001,0,18.1,0.58
2023-07-29,Urban,14.5,24.0,13.2,0,10.9,0.61
2021-07-24,Coastal,4.2,28.6,20.900000000000002,0,20.1,0.1
2020-02-05,Mountain,9.8,37.8,28.199999999999996,0,12.5,1.0
2023-06-16,Mountain,4.3,34.9,28.799999999999997,0,30.0,0.21
2020-10-22,Coastal,7.4,20.5,13.8,0,10.1,0.66
2021-02-11,Inland,12.4,32.3,22.9,0,27.6,0.76
2021-05-17,Urban,7.3,25.0,13.8,0,7.3,0.91
2021-12-02,Mountain,18.5,35.8,25.799999999999997,0,20.8,0.71
2024-09-18,Inland,5.3,30.7,19.7,0,24.1,0.74
2021-01-15,Coastal,3.3,24.7,15.7,0,36.0,0.9
2023-03-20,Inland,24.7,37.6,25.700000000000003,0,22.4,0.92
2020-01-10,Inland,5.5,41.3,31.299999999999997,0,5.4,0.47
2022-01-10,Urban,5.2,26.6,18.3,0,36.4,0.56
2023-12-13,Urban,2.5,33.3,24.4,0,28.9,0.25
2023-08-12,Urban,1.4,21.2,9.299999999999999,0,15.1,0.02
2020-02-10,Mountain,8.5,41.3,32.699999999999996,0,21.5,0.06
2022-06-01,Mountain,5.1,27.2,19.4,0,5.3,0.37
2023-10-29,Mountain,2.6,27.2,18.9,0,39.1,0.91
2022-12-26,Coastal,5.6,32.5,22.4,0,19.0,0.45
2021-04-08,Urban,12.8,35.2,23.400000000000002,0,32.9,0.99
2023-05-13,Mountain,3.1,30.9,20.9,0,14.8,0.96
2021-12-27,Mountain,2.2,38.3,31.799999999999997,0,25.8,0.92
2021-11-05,Inland,1.6,38.8,26.9,0,27.0,0.65
2021-07-31,Inland,8.1,29.8,18.0,0,13.6,0.66
2025-02-17,Mountain,3.0,36.1,25.3,0,8.0,0.19
2020-10-24,Urban,22.0,37.5,26.5,0,26.3,1.0
2021-11-19,Coastal,2.3,20.2,13.899999999999999,0,15.7,0.72
2020-04-14,Coastal,1.1,33.7,21.900000000000002,0,34.6,0.03
2025-01-22,Inland,5.3,35.7,27.700000000000003,0,39.1,0.59
2022-11-11,Mountain,0.4,25.6,14.400000000000002,0,23.4,0.38
2024-11-29,Inland,6.2,34.2,26.700000000000003,0,29.4,0.81
2021-07-11,Coastal,7.0,39.1,30.200000000000003,0,35.7,0.87
2024-10-17,Inland,4.2,31.7,22.4,0,5.8,0.79
2023-06-17,Mountain,1.0,20.6,11.8,0,38.8,0.3
2023-11-30,Coastal,1.7,32.9,23.4,0,7.8,0.36
2024-12-25,Inland,0.3,30.6,18.900000000000002,0,38.6,0.29
2025-05-03,Inland,1.1,39.1,30.5,0,14.3,0.64
2023-07-16,Inland,3.4,36.2,25.300000000000004,0,16.5,0.87
2020-02-21,Mountain,0.9,41.8,30.499999999999996,0,21.0,0.54
2021-12-16,Coastal,1.7,23.2,11.299999999999999,0,9.3,0.4
2021-05-08,Urban,4.0,24.8,16.700000000000003,0,24.7,0.32
2024-01-05,Mountain,1.4,20.3,13.9,0,30.7,0.83
2022-10-06,Mountain,1.7,33.9,26.799999999999997,0,36.7,0.31
2021-07-24,Urban,4.0,22.2,14.5,0,9.2,1.0
2022-06-27,Urban,5.8,29.5,18.8,0,39.8,0.97
2022-08-30,Coastal,1.6,24.6,16.200000000000003,0,6.2,0.27
2024-02-24,Urban,8.5,32.5,20.6,0,16.6,0.54
2023-08-11,Coastal,6.7,24.7,18.2,0,18.6,0.32
2022-05-03,Coastal,3.1,40.1,29.700000000000003,0,39.7,0.66
2023-10-25,Urban,3.5,21.2,10.799999999999999,1,192.1,0.48
2023-02-16,Mountain,1.8,29.8,22.200000000000003,0,31.0,0.07
2025-04-07,Coastal,3.1,41.5,30.3,0,21.4,0.27
2024-01-19,Mountain,3.8,22.1,12.600000000000001,0,36.1,0.54
2025-03-21,Urban,2.6,29.5,22.2,0,22.3,0.26
2023-10-28,Mountain,5.2,26.8,20.6,0,23.7,0.38
2023-01-08,Mountain,0.4,29.8,20.5,0,32.9,0.57
2022-09-27,Coastal,7.4,40.5,29.6,0,17.0,0.12
2025-06-21,Coastal,19.0,27.3,18.9,0,16.8,0.05
2020-10-14,Coastal,1.0,21.4,10.299999999999999,0,8.3,1.0
2022-10-26,Inland,1.8,22.7,12.399999999999999,0,27.2,0.88
2021-11-13,Coastal,12.3,30.1,22.900000000000002,0,22.2,0.73
2024-12-05,Mountain,1.5,20.3,13.700000000000001,0,33.8,0.87
2025-03-27,Urban,8.7,21.2,10.799999999999999,0,17.9,0.61
2024-02-21,Coastal,3.0,28.5,16.6,0,18.3,0.59
2022-03-17,Coastal,4.1,27.1,19.0,0,31.9,0.9
2022-07-12,Coastal,29.9,22.7,16.7,0,37.6,0.02
2020-08-30,Inland,21.5,38.7,30.400000000000002,0,23.8,0.42
2022-04-10,Mountain,1.4,31.6,23.8,0,7.8,0.71
2023-05-06,Coastal,10.4,27.8,17.5,0,16.3,0.37
2025-02-22,Urban,6.6,35.0,28.5,0,16.6,0.54
2022-10-12,Urban,1.7,25.2,16.9,0,35.1,0.27
2020-09-25,Urban,32.5,21.3,15.0,0,19.8,0.39
2023-10-26,Coastal,0.7,28.6,17.6,0,27.1,0.99
2020-09-09,Inland,4.9,21.6,13.3,0,28.0,0.49
2020-02-17,Inland,2.1,29.1,21.8,0,11.5,0.82
2022-01-26,Mountain,55.9,28.5,18.4,0,18.4,0.74
2024-10-03,Urban,1.5,21.3,12.100000000000001,0,21.9,0.23
2020-09-03,Coastal,1.8,35.8,29.499999999999996,0,32.7,0.63
2023-09-01,Urban,9.6,34.2,27.000000000000004,0,35.9,0.57
2024-02-28,Coastal,14.7,33.5,24.5,0,16.9,0.18
2020-01-01,Coastal,12.0,29.9,18.7,0,12.0,0.16
2022-04-03,Urban,8.8,39.5,31.5,0,12.7,0.92
2022-09-20,Coastal,31.3,35.6,23.6,0,12.5,0.75
2020-02-10,Mountain,1.8,38.8,32.3,0,30.4,0.92
2025-01-19,Urban,2.7,39.0,31.7,0,26.8,0.0
2023-09-12,Urban,0.4,32.5,23.2,0,34.0,0.28
2021-10-30,Coastal,7.9,39.2,30.200000000000003,0,11.9,0.53
2020-07-13,Inland,2.7,40.8,33.599999999999994,0,12.7,0.02
2023-10-11,Urban,4.9,21.2,10.799999999999999,0,11.8,0.91
2025-01-20,Mountain,11.9,20.6,13.400000000000002,0,32.6,0.72
2020-09-16,Urban,11.1,21.1,10.600000000000001,0,11.0,0.42
2021-11-16,Coastal,2.7,30.4,19.5,0,27.9,0.61
2023-11-26,Inland,3.0,23.6,15.500000000000002,0,37.7,0.7
2021-10-23,Urban,3.8,33.3,23.4,0,21.2,0.4
2025-06-16,Coastal,2.1,25.1,16.3,0,9.0,0.93
2024-01-21,Urban,1.7,30.1,22.700000000000003,0,13.8,0.13
2024-05-23,Inland,3.4,28.0,20.5,0,26.2,0.0
2022-11-09,Urban,0.6,20.6,14.000000000000002,0,5.3,0.94
2024-01-15,Coastal,3.7,27.5,21.1,0,6.7,0.35
2022-05-18,Urban,23.2,36.7,26.800000000000004,0,15.5,0.5
2024-07-05,Coastal,7.6,22.9,11.399999999999999,0,9.3,0.23
2024-11-15,Mountain,45.1,25.6,14.200000000000001,0,22.2,0.52
2020-11-21,Urban,7.8,28.9,19.2,0,5.3,0.26
2022-01-18,Coastal,9.2,23.0,11.9,0,7.6,0.39
2023-08-14,Coastal,2.0,20.2,13.7,0,27.0,0.68
2021-03-03,Coastal,21.4,35.8,26.599999999999998,0,26.0,0.48
2020-02-22,Coastal,9.2,28.8,17.6,0,18.5,0.13
2024-12-25,Mountain,1.3,22.1,10.600000000000001,0,31.4,0.9
2024-07-11,Coastal,2.2,33.6,23.900000000000002,0,15.1,0.41
2021-03-18,Coastal,0.8,35.2,24.400000000000002,0,17.3,0.86
2024-07-24,Inland,0.6,30.1,23.6,0,39.1,0.95
2020-10-06,Coastal,49.5,37.7,29.6,0,34.1,0.58
2024-11-05,Inland,4.4,37.0,25.0,0,27.0,0.63
2022-12-30,Mountain,2.2,38.9,27.9,0,24.7,0.42
2025-03-22,Urban,3.3,28.3,21.8,0,9.7,0.95
2024-07-23,Mountain,0.6,41.1,29.6,0,16.4,0.25
2023-06-30,Inland,1.5,37.3,27.4,0,37.8,0.38
2022-08-02,Mountain,3.2,20.1,9.600000000000001,0,14.3,0.87
2020-07-12,Inland,2.6,35.3,24.199999999999996,0,21.4,0.22
2021-12-31,Coastal,2.6,31.0,21.7,0,7.4,0.63
2021-02-17,Urban,2.5,39.0,31.5,0,12.0,0.49
2024-08-05,Mountain,2.1,34.7,23.400000000000002,0,36.2,0.65
2020-12-01,Inland,3.4,24.6,15.900000000000002,0,17.7,0.94
2024-05-03,Urban,2.6,29.1,17.400000000000002,0,33.5,0.85
2021-05-03,Urban,28.7,34.0,26.9,0,38.7,0.18
2024-12-10,Inland,24.5,27.9,21.0,0,5.0,0.91
2023-01-25,Coastal,9.5,29.7,23.5,0,20.5,0.76
2021-06-04,Urban,2.7,28.3,18.3,0,18.1,0.17
2021-02-07,Urban,0.4,21.9,12.799999999999999,0,21.0,0.34
2023-06-03,Urban,2.3,23.2,13.799999999999999,0,27.6,0.84
2021-09-01,Urban,5.0,23.4,13.999999999999998,0,6.0,0.07
2024-04-03,Urban,5.8,31.9,20.9,0,12.2,0.65
2020-03-30,Coastal,3.8,40.9,31.0,0,31.3,0.21
2025-05-10,Mountain,6.7,25.5,17.4,0,25.4,0.07
2025-03-04,Inland,15.1,25.5,18.3,0,8.3,0.83
2022-01-18,Mountain,25.9,26.0,17.5,0,39.9,0.22
2021-06-13,Coastal,0.9,22.9,15.599999999999998,0,25.1,0.18
2024-04-08,Mountain,14.3,28.0,20.2,0,39.9,0.42
2023-08-11,Inland,0.4,39.3,30.199999999999996,0,7.5,0.99
2025-05-07,Inland,0.6,25.9,17.5,0,27.0,0.56
2020-02-18,Urban,1.3,41.7,35.2,0,20.0,0.08
2023-11-05,Inland,0.6,21.8,14.100000000000001,0,14.0,0.9
2023-11-20,Inland,2.9,38.4,29.099999999999998,0,14.7,0.54
2021-04-27,Urban,34.5,40.2,29.800000000000004,0,34.0,0.43
2025-05-21,Inland,2.6,28.4,21.799999999999997,0,11.8,0.11
2024-10-10,Mountain,2.4,33.1,25.700000000000003,0,39.9,0.38
2020-04-01,Coastal,2.3,41.7,31.500000000000004,0,23.7,0.75
2020-09-14,Mountain,9.1,35.0,25.1,0,30.1,0.03
2023-11-29,Mountain,2.1,39.6,28.1,0,9.9,0.61
2023-04-13,Coastal,126.1,24.7,15.899999999999999,0,8.8,0.42
2021-10-08,Urban,1.7,21.7,10.7,0,25.4,0.67
2021-07-11,Coastal,8.6,35.3,28.199999999999996,0,14.3,0.72
2024-07-07,Urban,14.0,41.7,30.900000000000002,0,22.3,0.42
2024-01-15,Inland,1.2,32.0,20.0,0,26.4,0.38
2024-02-01,Inland,4.0,29.5,21.1,0,33.9,0.01
2022-10-04,Urban,2.7,21.9,13.099999999999998,0,21.4,0.64
2024-11-28,Coastal,1.8,28.5,19.9,0,31.0,0.11
2024-04-15,Inland,27.4,38.1,28.0,0,29.5,0.84
2020-11-06,Coastal,2.0,20.6,12.600000000000001,0,12.2,0.67
2022-08-23,Coastal,1.5,23.3,14.5,0,24.6,0.61
2024-08-26,Inland,25.1,24.1,13.700000000000001,0,16.9,0.93
2020-03-17,Inland,4.8,39.3,31.799999999999997,0,8.7,0.85
2023-09-17,Mountain,4.1,23.0,12.5,0,14.1,0.12
2023-12-23,Mountain,2.8,22.9,13.899999999999999,0,17.8,0.78
2024-08-10,Urban,0.7,32.3,21.199999999999996,0,6.8,0.76
2023-08-03,Inland,2.0,20.7,13.899999999999999,0,13.7,0.76
2025-02-13,Mountain,3.1,24.4,17.9,0,10.8,0.55
2020-05-31,Urban,7.8,23.7,11.799999999999999,0,38.5,0.06
2025-02-12,Inland,5.1,29.7,21.4,0,17.1,0.53
2020-02-12,Inland,1.6,22.1,14.600000000000001,0,13.3,0.32
2023-03-31,Mountain,3.6,29.8,22.8,0,6.1,0.21
2020-05-20,Urban,3.5,26.3,19.6,0,10.2,0.12
2025-05-29,Mountain,1.1,33.9,26.2,0,29.8,0.27
2021-11-03,Inland,2.7,33.0,26.2,0,6.4,0.65
2023-05-22,Coastal,0.4,23.4,11.899999999999999,0,20.7,0.89
2020-04-20,Coastal,1.7,22.3,11.600000000000001,0,11.7,0.71
2024-02-23,Mountain,1.9,31.1,19.1,0,34.9,0.32
2025-02-19,Mountain,92.9,27.1,17.1,0,8.6,0.17
2025-04-09,Urban,3.3,36.3,29.799999999999997,0,18.5,0.19
2023-01-13,Inland,8.8,22.4,14.099999999999998,0,37.5,0.85
2025-04-29,Mountain,32.4,22.1,10.8,0,32.8,0.65
2021-08-12,Inland,11.2,34.7,24.400000000000002,0,38.3,0.31
2023-11-20,Urban,1.7,32.0,21.3,0,7.4,0.23
2021-08-16,Coastal,2.1,36.6,27.200000000000003,0,26.7,0.74
2020-08-28,Urban,8.1,27.1,20.1,0,10.5,0.98
2022-02-22,Inland,1.4,31.8,22.3,0,28.1,0.2
2021-09-20,Inland,30.1,24.0,14.3,0,10.9,0.02
2025-01-10,Inland,14.6,40.8,34.699999999999996,0,26.7,0.08
2025-04-27,Mountain,1.4,40.6,30.700000000000003,0,36.7,0.73
2025-02-12,Inland,11.6,21.9,9.999999999999998,0,22.4,0.32
2024-06-21,Coastal,7.9,30.1,18.200000000000003,0,9.5,0.64
2021-12-10,Coastal,0.3,31.0,21.2,0,11.9,0.59
2021-02-14,Urban,18.3,22.3,14.9,0,32.1,0.48
2020-07-28,Urban,1.3,27.4,18.599999999999998,0,10.8,0.8
2021-07-19,Coastal,1.8,23.9,13.499999999999998,0,23.9,0.79
2022-10-27,Mountain,13.3,27.0,15.1,0,38.2,0.4
2025-04-26,Coastal,1.3,25.8,16.0,0,35.0,0.28
2024-03-01,Coastal,5.8,30.0,21.7,0,7.9,0.02
2021-04-18,Inland,2.9,23.1,11.200000000000001,0,8.8,0.12
2023-07-20,Inland,10.9,25.7,16.799999999999997,0,34.0,0.67
2020-06-05,Coastal,4.8,40.2,32.2,0,36.8,0.5
2023-07-28,Inland,1.1,23.8,17.5,0,10.7,0.06
2023-05-02,Mountain,3.8,29.2,21.9,0,23.1,0.76
2020-07-14,Urban,4.9,31.9,21.599999999999998,0,20.4,0.37
2024-10-17,Coastal,3.6,33.2,23.200000000000003,0,6.3,0.35
2024-10-16,Urban,0.2,29.7,18.5,0,37.8,0.88
2020-09-26,Urban,0.2,33.8,24.499999999999996,0,35.0,0.76
2020-10-11,Mountain,0.6,33.8,22.4,0,34.7,0.24
2020-01-25,Urban,8.2,33.2,22.1,0,5.7,0.5
2021-03-10,Urban,21.6,36.0,28.5,0,14.7,0.37
2024-04-02,Coastal,5.6,25.6,19.200000000000003,0,24.6,0.75
2021-03-26,Coastal,2.4,35.6,28.6,0,19.9,0.01
2023-05-08,Inland,1.7,36.0,27.5,0,15.6,0.86
2020-07-22,Urban,4.6,28.1,21.900000000000002,0,39.9,0.47
2024-09-23,Inland,6.2,31.7,24.6,1,178.4,0.93
2022-06-01,Coastal,11.2,40.9,29.7,0,8.8,0.19
2024-07-26,Mountain,38.6,30.7,22.299999999999997,0,21.0,0.6
2024-11-22,Mountain,14.7,23.4,13.7,0,27.8,0.27
2023-07-29,Mountain,1.1,25.2,15.7,0,12.1,0.08
2021-02-17,Mountain,24.3,30.2,21.7,0,9.5,0.43
2022-03-20,Inland,10.5,25.9,17.9,0,24.7,0.49
2022-09-30,Mountain,0.9,41.7,34.300000000000004,0,8.2,0.97
2024-12-08,Mountain,1.3,37.4,30.7,0,22.1,0.92
2024-10-09,Inland,23.4,31.9,22.299999999999997,0,10.2,0.88
2022-02-05,Mountain,2.5,33.1,24.900000000000002,0,39.4,0.63
2023-10-08,Urban,28.0,24.7,15.2,0,10.4,0.05
2021-11-27,Urban,40.4,29.2,17.799999999999997,0,39.7,0.24
2023-08-13,Coastal,3.1,29.8,22.200000000000003,0,21.5,0.47
2023-05-10,Inland,0.7,20.9,11.7,0,21.5,0.35
2021-10-04,Urban,3.9,23.2,16.799999999999997,0,39.1,0.64
2020-02-11,Urban,7.2,30.4,21.0,0,7.8,0.8
2023-10-29,Inland,0.4,31.7,21.6,0,12.8,0.38
2025-01-14,Inland,66.8,36.5,29.5,0,10.0,0.77
2024-10-01,Urban,1.9,37.7,29.6,0,23.5,0.53
2022-07-24,Inland,33.7,38.1,29.8,0,8.8,0.14
2022-04-11,Mountain,3.9,24.6,15.400000000000002,0,13.5,0.31
2021-04-16,Urban,0.5,20.1,12.8,0,14.6,0.74
2023-02-21,Coastal,48.0,25.0,18.2,0,28.0,0.93
2021-09-03,Mountain,1.7,28.9,18.099999999999998,0,22.2,0.97
2024-08-24,Mountain,4.7,24.7,12.899999999999999,0,5.3,0.72
2022-10-13,Inland,6.6,33.7,27.1,0,30.7,0.1
2023-01-16,Inland,1.7,29.9,19.299999999999997,0,13.6,0.3
2025-01-14,Coastal,8.1,32.8,24.299999999999997,0,25.5,0.5
2024-04-21,Urban,0.3,22.1,13.8,0,26.6,0.74
2024-11-29,Inland,4.1,40.1,31.200000000000003,0,39.8,0.31
2023-09-27,Coastal,9.2,38.6,31.1,0,26.4,0.96
2021-12-26,Coastal,0.8,37.2,26.800000000000004,0,14.7,0.73
2022-02-04,Urban,0.9,40.4,29.9,0,14.8,0.77
2022-03-27,Coastal,1.6,23.3,16.5,0,16.5,0.46
2020-07-29,Coastal,1.9,41.3,31.099999999999998,0,21.3,0.62
2020-02-07,Coastal,16.4,24.3,17.9,0,33.7,0.95
2022-11-17,Coastal,1.0,27.6,17.3,0,17.0,0.52
2024-05-02,Urban,0.5,36.8,26.999999999999996,0,37.5,0.5
2024-01-18,Coastal,1.8,25.2,18.6,0,22.2,0.33
2023-05-08,Urban,3.4,20.7,9.5,0,34.7,0.43
2020-01-02,Inland,2.6,37.0,29.5,0,18.1,0.5
2020-02-14,Urban,7.7,29.2,22.0,0,24.1,0.59
2020-06-08,Urban,2.1,22.5,11.3,0,23.7,0.96
2020-02-16,Coastal,8.3,38.9,32.1,0,8.8,0.11
2023-08-31,Coastal,0.3,24.3,14.9,0,9.0,0.14
2022-05-02,Coastal,60.0,29.8,18.8,0,23.9,0.13
2020-12-11,Urban,1.3,30.3,23.4,0,19.3,0.5
2025-04-16,Coastal,0.2,21.9,14.299999999999999,0,21.7,0.62
2021-05-05,Mountain,1.2,24.4,18.4,0,20.8,0.21
2020-09-05,Mountain,25.3,38.9,32.199999999999996,0,32.2,0.6
2020-11-03,Urban,10.5,39.2,31.000000000000004,0,27.2,0.05
2024-08-27,Urban,29.1,39.2,29.500000000000004,0,6.8,0.49
2020-12-21,Mountain,7.9,40.5,30.3,0,21.8,0.14
2024-01-25,Mountain,1.1,36.4,26.5,0,11.6,0.12
2022-08-30,Mountain,11.8,35.4,24.799999999999997,0,39.7,0.88
2021-06-09,Coastal,3.9,21.3,10.600000000000001,0,5.7,0.24
2024-02-26,Mountain,7.5,37.0,30.7,0,21.7,0.7
2022-10-31,Mountain,1.6,38.8,31.199999999999996,0,19.4,0.04
2023-02-21,Mountain,50.1,23.8,15.700000000000001,0,37.4,0.99
2022-09-02,Inland,17.9,23.0,16.0,0,26.3,0.77
2025-01-05,Inland,2.0,27.2,16.299999999999997,0,14.3,0.84
2025-04-21,Mountain,26.8,32.8,21.799999999999997,0,13.2,0.57
2023-12-20,Coastal,9.2,21.1,12.000000000000002,0,16.3,0.01
2020-02-07,Inland,2.9,35.0,24.0,0,11.2,0.3
2020-10-05,Inland,12.9,27.1,20.8,0,23.7,0.16
2022-11-09,Coastal,3.9,34.1,25.5,0,23.8,0.63
2020-02-29,Mountain,9.1,38.6,26.6,0,29.6,0.04
2021-07-21,Inland,4.4,30.6,23.400000000000002,0,13.4,0.14
2022-06-24,Urban,2.0,41.9,31.5,0,36.5,0.27
2023-04-17,Inland,2.4,39.0,30.2,0,34.5,0.83
2024-05-25,Coastal,2.4,37.4,25.9,0,14.3,0.37
2022-12-12,Urban,6.7,35.7,25.200000000000003,0,9.7,0.33
2020-10-22,Urban,4.4,33.8,23.099999999999998,0,31.0,0.31
